Time,Date,Collection,Latitude,Longitude,Unit,Operator,Technology,Data Technology,Data Technology Summary,Host,Protocol,Number Sub Tests,Bytes Transferred,IP Throughput,IP Sustainable Throughput,Duration,Sustainable Duration,Ramp-up Duration,Round Trip Time,Sustainable Bytes Transferred,IP Sustainable Throughput Points,Test Type,Direction,Test Status
2025-02-25 15:59:17.270,2025-02-25,Day2-ATT-MNO-4G-OUT,36.19491900,-94.18512300,QualiPoc_083101,AT&T,LTE,LTE,LTE,httpbin.org,HTTPS,10,17821696,6813.937,7045.415,10.420,10.165,86.000,59,8952080,140.773,Capacity,Uplink,Completed
2025-02-25 15:59:42.256,2025-02-25,Day2-ATT-MNO-4G-OUT,36.19458100,-94.18512200,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,3658795,28.674,3363.665,10.037,9.059,306.000,46,3808930,16.044,Capacity,Downlink,Completed
2025-02-25 15:59:42.256,2025-02-25,Day2-ATT-MNO-4G-OUT,36.19458100,-94.18512200,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,3658795,28.674,3363.665,10.037,9.059,306.000,46,3808930,16.044,Capacity,Downlink,Completed
2025-02-25 15:59:58.005,2025-02-25,Day2-ATT-MNO-4G-OUT,36.19446800,-94.18501600,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,18006016,8238.238,8336.945,10.500,10.222,119.000,45,10652532,157.667,Capacity,Uplink,Completed
2025-02-25 15:59:58.005,2025-02-25,Day2-ATT-MNO-4G-OUT,36.19446800,-94.18501600,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,18006016,8238.238,8336.945,10.500,10.222,119.000,45,10652532,157.667,Capacity,Uplink,Completed
2025-02-25 16:00:23.001,2025-02-25,Day2-ATT-MNO-4G-OUT,36.19445500,-94.18453100,QualiPoc_083101,AT&T,LTE,LTE,LTE,github.com,HTTPS,10,4181944,31.734,4396.861,10.094,7.520,2468.000,58,4133049,21.442,Capacity,Downlink,Completed
2025-02-25 16:00:38.654,2025-02-25,Day2-ATT-MNO-4G-OUT,36.19451800,-94.18415900,QualiPoc_083101,AT&T,LTE,LTE,LTE,httpbin.org,HTTPS,10,28786688,15322.263,15884.481,10.478,9.120,1169.000,73,18108308,232.850,Capacity,Uplink,Completed
2025-02-25 16:01:03.413,2025-02-25,Day2-ATT-MNO-4G-OUT,36.19492100,-94.18411500,QualiPoc_083101,AT&T,LTE,LTE,LTE,github.com,HTTPS,10,15261914,33.404,13881.896,9.961,6.438,3293.000,50,11171456,66.377,Capacity,Downlink,Completed
2025-02-25 16:01:19.009,2025-02-25,Day2-ATT-MNO-4G-OUT,36.19514900,-94.18410900,QualiPoc_083101,AT&T,LTE,LTE,LTE,httpbin.org,HTTPS,10,39940096,23085.368,23361.554,10.355,10.083,118.000,46,29444318,284.729,Capacity,Uplink,Completed
2025-02-25 16:01:43.764,2025-02-25,Day2-ATT-MNO-4G-OUT,36.19544900,-94.18411800,QualiPoc_083101,AT&T,LTE,LTE,LTE,github.com,HTTPS,10,9582606,29.967,8710.845,9.962,8.464,1336.000,64,9216074,42.844,Capacity,Downlink,Completed
2025-02-25 16:01:59.392,2025-02-25,Day2-ATT-MNO-4G-OUT,36.19554300,-94.18402100,QualiPoc_083101,AT&T,LTE,LTE,LTE,httpbin.org,HTTPS,10,28078080,14611.203,15020.653,10.471,10.149,138.000,62,19055576,225.721,Capacity,Uplink,Completed
2025-02-25 16:02:24.155,2025-02-25,Day2-ATT-MNO-4G-OUT,36.19552600,-94.18363800,QualiPoc_083101,AT&T,LTE,LTE,LTE,github.com,HTTPS,10,4678840,36.290,4458.391,9.891,8.506,1291.000,44,4740384,21.760,Capacity,Downlink,Completed
2025-02-25 16:02:39.948,2025-02-25,Day2-ATT-MNO-4G-OUT,36.19551400,-94.18339600,QualiPoc_083101,AT&T,LTE,LTE,LTE,httpbin.org,HTTPS,10,22384640,10804.492,11167.989,10.428,10.139,139.000,44,14154030,189.792,Capacity,Uplink,Completed
2025-02-25 16:03:04.739,2025-02-25,Day2-ATT-MNO-4G-OUT,36.19517600,-94.18337700,QualiPoc_083101,AT&T,LTE,LTE,LTE,github.com,HTTPS,10,14911740,36.839,13761.247,9.885,8.405,1331.000,61,14457910,65.852,Capacity,Downlink,Completed
2025-02-25 16:03:10.924,2025-02-25,Day2-ATT-MNO-4G-OUT,36.19510200,-94.18337600,QualiPoc_083101,AT&T,LTE,LTE,LTE,httpbin.org,HTTPS,10,9256960,,,1.011,,,,,,Capacity,Uplink,Failed
2025-02-25 16:03:35.850,2025-02-25,Day2-ATT-MNO-4G-OUT,36.19494200,-94.18314000,QualiPoc_083101,AT&T,LTE,LTE,LTE,github.com,HTTPS,10,17903228,35.547,16104.748,9.964,8.522,1291.000,51,17155583,75.875,Capacity,Downlink,Completed
2025-02-25 16:03:51.649,2025-02-25,Day2-ATT-MNO-4G-OUT,36.19484900,-94.18303000,QualiPoc_083101,AT&T,LTE,LTE,LTE,httpbin.org,HTTPS,10,29495296,15528.606,15476.297,10.583,10.232,203.000,41,19794184,229.518,Capacity,Uplink,Completed
2025-02-25 16:04:16.486,2025-02-25,Day2-ATT-MNO-4G-OUT,36.19466100,-94.18314900,QualiPoc_083101,AT&T,LTE,LTE,LTE,github.com,HTTPS,10,4309019,29.842,4262.168,10.007,7.524,2389.000,49,4008569,20.745,Capacity,Downlink,Completed
2025-02-25 16:04:32.039,2025-02-25,Day2-ATT-MNO-4G-OUT,36.19465600,-94.18339000,QualiPoc_083101,AT&T,LTE,LTE,LTE,httpbin.org,HTTPS,10,32505856,17085.047,17368.675,10.380,10.094,116.000,63,21914926,244.454,Capacity,Uplink,Completed
2025-02-25 16:04:56.778,2025-02-25,Day2-ATT-MNO-4G-OUT,36.19466200,-94.18382400,QualiPoc_083101,AT&T,LTE,LTE,LTE,github.com,HTTPS,10,6646136,36.587,5715.191,9.904,9.538,276.000,36,6813936,28.171,Capacity,Downlink,Completed
2025-02-25 16:05:12.511,2025-02-25,Day2-ATT-MNO-4G-OUT,36.19458000,-94.18398400,QualiPoc_083101,AT&T,LTE,LTE,LTE,httpbin.org,HTTPS,10,33161216,18142.188,18275.163,10.464,10.208,117.000,39,23319108,251.179,Capacity,Uplink,Completed
2025-02-25 16:05:37.583,2025-02-25,Day2-ATT-MNO-4G-OUT,36.19456900,-94.18414900,QualiPoc_083101,AT&T,LTE,LTE,LTE,github.com,HTTPS,10,1787569,35.870,1708.954,9.960,8.536,1173.000,84,1823454,7.160,Capacity,Downlink,Completed
2025-02-25 16:05:53.171,2025-02-25,Day2-ATT-MNO-4G-OUT,36.19472900,-94.18425000,QualiPoc_083101,AT&T,LTE,LTE,LTE,httpbin.org,HTTPS,10,28258304,14678.462,14971.818,10.428,10.107,165.000,41,18915020,225.309,Capacity,Uplink,Completed
2025-02-25 16:06:17.960,2025-02-25,Day2-ATT-MNO-4G-OUT,36.19484200,-94.18442400,QualiPoc_083101,AT&T,LTE,LTE,LTE,github.com,HTTPS,10,2551101,35.355,2324.486,9.926,9.391,314.000,45,2728656,10.500,Capacity,Downlink,Completed
2025-02-25 16:06:33.889,2025-02-25,Day2-ATT-MNO-4G-OUT,36.19487700,-94.18446500,QualiPoc_083101,AT&T,LTE,LTE,LTE,httpbin.org,HTTPS,10,26062848,13090.096,13180.583,10.718,10.236,326.000,54,16864556,209.484,Capacity,Uplink,Completed
2025-02-25 16:30:16.965,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19511000,-94.18452800,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,3108263,36.837,2903.209,9.894,9.060,0.000,56,3287884,13.602,Capacity,Downlink,Completed
2025-02-25 16:30:16.965,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19511000,-94.18452800,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,3108263,36.837,2903.209,9.894,9.060,0.000,56,3287884,13.602,Capacity,Downlink,Completed
2025-02-25 16:30:32.993,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19534700,-94.18452200,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,10280960,1939.122,2050.713,10.750,10.243,318.000,61,2625682,53.481,Capacity,Uplink,Completed
2025-02-25 16:30:32.993,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19534700,-94.18452200,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,10280960,1939.122,2050.713,10.750,10.243,318.000,61,2625682,53.481,Capacity,Uplink,Completed
2025-02-25 16:30:58.228,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19556000,-94.18444900,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,1185359,31.745,1150.029,10.017,7.730,2054.000,105,1111216,4.089,Capacity,Downlink,Completed
2025-02-25 16:30:58.228,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19556000,-94.18444900,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,1185359,31.745,1150.029,10.017,7.730,2054.000,105,1111216,4.089,Capacity,Downlink,Completed
2025-02-25 16:31:14.311,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19555200,-94.18427400,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,11411456,3329.539,3498.538,10.846,10.384,279.000,138,4541102,83.589,Capacity,Uplink,Completed
2025-02-25 16:31:14.311,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19555200,-94.18427400,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,11411456,3329.539,3498.538,10.846,10.384,279.000,138,4541102,83.589,Capacity,Uplink,Completed
2025-02-25 16:31:39.201,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19554200,-94.18391900,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,1105322,36.793,1169.850,9.854,8.434,915.000,174,1233314,4.199,Capacity,Downlink,Completed
2025-02-25 16:31:39.201,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19554200,-94.18391900,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,1105322,36.793,1169.850,9.854,8.434,915.000,174,1233314,4.199,Capacity,Downlink,Completed
2025-02-25 16:31:55.269,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19554700,-94.18374500,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,12558336,3091.131,3481.724,10.799,10.279,325.000,53,4473580,83.267,Capacity,Uplink,Completed
2025-02-25 16:31:55.269,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19554700,-94.18374500,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,12558336,3091.131,3481.724,10.799,10.279,325.000,53,4473580,83.267,Capacity,Uplink,Completed
2025-02-25 16:32:20.492,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19553600,-94.18342800,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,1742844,31.546,1866.089,10.038,5.665,4114.000,134,1321424,8.017,Capacity,Downlink,Completed
2025-02-25 16:32:20.492,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19553600,-94.18342800,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,1742844,31.546,1866.089,10.038,5.665,4114.000,134,1321424,8.017,Capacity,Downlink,Completed
2025-02-25 16:32:36.331,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19553900,-94.18301500,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,14008320,4481.257,4684.473,10.677,10.172,324.000,61,5956308,104.873,Capacity,Uplink,Completed
2025-02-25 16:32:36.331,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19553900,-94.18301500,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,14008320,4481.257,4684.473,10.677,10.172,324.000,61,5956308,104.873,Capacity,Uplink,Completed
2025-02-25 16:33:01.396,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19567900,-94.18266000,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,2264743,36.206,2489.014,9.858,6.463,3212.000,65,2010812,11.386,Capacity,Downlink,Completed
2025-02-25 16:33:01.396,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19567900,-94.18266000,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,2264743,36.206,2489.014,9.858,6.463,3212.000,65,2010812,11.386,Capacity,Downlink,Completed
2025-02-25 16:33:17.089,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19575100,-94.18262100,QualiPoc_083101,AT&T,LTE,LTE,LTE,httpbin.org,HTTPS,10,13807616,3949.901,4099.835,10.398,10.106,131.000,60,5179116,94.706,Capacity,Uplink,Completed
2025-02-25 16:33:42.358,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19569300,-94.18279800,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,1177085,24.994,1165.601,10.087,7.828,2001.000,107,1140541,4.175,Capacity,Downlink,Completed
2025-02-25 16:33:42.358,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19569300,-94.18279800,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,1177085,24.994,1165.601,10.087,7.828,2001.000,107,1140541,4.175,Capacity,Downlink,Completed
2025-02-25 16:33:58.214,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19558800,-94.18292000,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,13881344,4680.788,5362.387,10.579,8.252,2139.000,66,5531302,115.962,Capacity,Uplink,Completed
2025-02-25 16:33:58.214,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19558800,-94.18292000,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,13881344,4680.788,5362.387,10.579,8.252,2139.000,66,5531302,115.962,Capacity,Uplink,Completed
2025-02-25 16:34:23.335,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19555800,-94.18325300,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,685709,33.558,853.216,9.864,5.660,3460.000,319,603650,2.444,Capacity,Downlink,Completed
2025-02-25 16:34:23.335,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19555800,-94.18325300,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,685709,33.558,853.216,9.864,5.660,3460.000,319,603650,2.444,Capacity,Downlink,Completed
2025-02-25 16:34:39.467,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19556100,-94.18341000,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,13611008,4348.969,4466.369,10.812,10.259,364.000,56,5727560,101.149,Capacity,Uplink,Completed
2025-02-25 16:34:39.467,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19556100,-94.18341000,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,13611008,4348.969,4466.369,10.812,10.259,364.000,56,5727560,101.149,Capacity,Uplink,Completed
2025-02-25 16:35:04.658,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19557300,-94.18376300,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,1205922,36.014,1144.885,9.928,8.637,916.000,185,1236047,4.061,Capacity,Downlink,Completed
2025-02-25 16:35:04.658,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19557300,-94.18376300,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,1205922,36.014,1144.885,9.928,8.637,916.000,185,1236047,4.061,Capacity,Downlink,Completed
2025-02-25 16:35:20.406,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19557300,-94.18402200,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,12996608,3785.721,3780.296,10.588,9.109,1314.000,57,4304340,88.887,Capacity,Uplink,Completed
2025-02-25 16:35:20.406,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19557300,-94.18402200,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,12996608,3785.721,3780.296,10.588,9.109,1314.000,57,4304340,88.887,Capacity,Uplink,Completed
2025-02-25 16:35:45.425,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19557400,-94.18443400,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,898740,36.839,864.888,9.911,9.444,286.000,61,1021000,2.509,Capacity,Downlink,Completed
2025-02-25 16:35:45.425,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19557400,-94.18443400,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,898740,36.839,864.888,9.911,9.444,286.000,61,1021000,2.509,Capacity,Downlink,Completed
2025-02-25 16:36:01.402,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19558500,-94.18460600,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,13946880,3772.414,4014.322,10.591,10.162,259.000,57,5099192,93.167,Capacity,Uplink,Completed
2025-02-25 16:36:01.402,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19558500,-94.18460600,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,13946880,3772.414,4014.322,10.591,10.162,259.000,57,5099192,93.167,Capacity,Uplink,Completed
2025-02-25 16:36:26.612,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19558700,-94.18500100,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,1100354,33.778,1123.491,9.995,8.688,987.000,144,1220111,3.942,Capacity,Downlink,Completed
2025-02-25 16:36:26.612,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19558700,-94.18500100,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,1100354,33.778,1123.491,9.995,8.688,987.000,144,1220111,3.942,Capacity,Downlink,Completed
2025-02-25 16:36:42.247,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19543600,-94.18510400,QualiPoc_083101,AT&T,LTE,LTE,LTE,httpbin.org,HTTPS,10,13172736,3545.320,3708.381,10.473,10.168,126.000,51,4713352,87.550,Capacity,Uplink,Completed
2025-02-25 16:37:07.446,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19507200,-94.18511700,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,1444531,28.239,1308.492,10.088,9.701,282.000,76,1586710,4.963,Capacity,Downlink,Completed
2025-02-25 16:37:07.446,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19507200,-94.18511700,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,1444531,28.239,1308.492,10.088,9.701,282.000,76,1586710,4.963,Capacity,Downlink,Completed
2025-02-25 16:37:23.317,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19479400,-94.18512400,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,10285056,583.169,767.644,10.556,10.188,184.000,56,977594,21.592,Capacity,Uplink,Completed
2025-02-25 16:37:23.317,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19479400,-94.18512400,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,10285056,583.169,767.644,10.556,10.188,184.000,56,977594,21.592,Capacity,Uplink,Completed
2025-02-25 16:37:48.150,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19447200,-94.18502700,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,9696649,36.648,8295.750,9.915,9.513,219.000,79,9864684,40.860,Capacity,Downlink,Completed
2025-02-25 16:37:48.150,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19447200,-94.18502700,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,9696649,36.648,8295.750,9.915,9.513,219.000,79,9864684,40.860,Capacity,Downlink,Completed
2025-02-25 16:38:03.848,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19447100,-94.18470700,QualiPoc_083101,AT&T,LTE,LTE,LTE,httpbin.org,HTTPS,10,10285056,959.088,1105.904,10.526,10.226,107.000,62,1413622,30.583,Capacity,Uplink,Completed
2025-02-25 16:38:28.644,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19456000,-94.18414600,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,3929132,36.817,3545.549,9.838,8.395,1319.000,50,3720610,17.003,Capacity,Downlink,Completed
2025-02-25 16:38:28.644,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19456000,-94.18414600,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,3929132,36.817,3545.549,9.838,8.395,1319.000,50,3720610,17.003,Capacity,Downlink,Completed
2025-02-25 16:38:44.318,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19485700,-94.18413500,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,10285056,765.066,935.646,10.442,10.126,143.000,54,1184294,26.115,Capacity,Uplink,Completed
2025-02-25 16:38:44.318,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19485700,-94.18413500,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,10285056,765.066,935.646,10.442,10.126,143.000,54,1184294,26.115,Capacity,Uplink,Completed
2025-02-25 16:39:09.168,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19526900,-94.18412300,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,3482493,36.838,3102.041,9.920,9.438,333.000,63,3659633,14.660,Capacity,Downlink,Completed
2025-02-25 16:39:09.168,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19526900,-94.18412300,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,3482493,36.838,3102.041,9.920,9.438,333.000,63,3659633,14.660,Capacity,Downlink,Completed
2025-02-25 16:39:24.947,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19541400,-94.18411900,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,10285056,285.521,457.233,10.587,10.209,200.000,56,583486,12.910,Capacity,Uplink,Completed
2025-02-25 16:39:24.947,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19541400,-94.18411900,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,10285056,285.521,457.233,10.587,10.209,200.000,56,583486,12.910,Capacity,Uplink,Completed
2025-02-25 16:39:49.783,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19554300,-94.18389300,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,1236664,36.820,1426.688,9.783,6.357,2981.000,131,1133682,5.614,Capacity,Downlink,Completed
2025-02-25 16:39:49.783,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19554300,-94.18389300,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,1236664,36.820,1426.688,9.783,6.357,2981.000,131,1133682,5.614,Capacity,Downlink,Completed
2025-02-25 16:40:05.655,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19554600,-94.18368400,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,10280960,423.322,556.393,10.601,10.252,171.000,57,713018,15.731,Capacity,Uplink,Completed
2025-02-25 16:40:05.655,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19554600,-94.18368400,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,10280960,423.322,556.393,10.601,10.252,171.000,57,713018,15.731,Capacity,Uplink,Completed
2025-02-25 16:40:30.617,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19537700,-94.18337400,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,1181872,26.158,1172.908,10.002,8.484,1372.000,139,1243869,4.216,Capacity,Downlink,Completed
2025-02-25 16:40:30.617,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19537700,-94.18337400,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,1181872,26.158,1172.908,10.002,8.484,1372.000,139,1243869,4.216,Capacity,Downlink,Completed
2025-02-25 16:40:36.991,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19525900,-94.18337900,QualiPoc_083101,AT&T,LTE,LTE,LTE,httpbin.org,HTTPS,10,0,,,0.000,,,,,,Capacity,Uplink,Failed
2025-02-25 16:41:01.794,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19491100,-94.18316000,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,1425213,36.460,1359.408,9.902,9.338,280.000,60,1586769,5.244,Capacity,Downlink,Completed
2025-02-25 16:41:01.794,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19491100,-94.18316000,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,1425213,36.460,1359.408,9.902,9.338,280.000,60,1586769,5.244,Capacity,Downlink,Completed
2025-02-25 16:41:08.065,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19484400,-94.18305100,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,0,,,0.000,,,,,,Capacity,Uplink,Failed
2025-02-25 16:41:08.065,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19484400,-94.18305100,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,0,,,0.000,,,,,,Capacity,Uplink,Failed
2025-02-25 16:41:32.923,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19465100,-94.18341700,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,1709745,36.510,1775.420,9.888,8.383,1056.000,212,1860418,7.523,Capacity,Downlink,Completed
2025-02-25 16:41:32.923,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19465100,-94.18341700,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,1709745,36.510,1775.420,9.888,8.383,1056.000,212,1860418,7.523,Capacity,Downlink,Completed
2025-02-25 16:41:48.563,2025-02-25,Day2-ATT-MNO-DEF-OUT,36.19465300,-94.18382500,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,10280960,1202.080,1382.597,10.471,10.133,145.000,70,1751232,37.607,Capacity,Uplink,Completed
