Time,Date,Collection,Latitude,Longitude,Operator,Data Technology,Data Technology Reporting,RAN Configuration,DL Carriers,DL Bandwidth Aggregated,5G NR Net PDSCH Throughput,PDSCH BLER,Avg PDSCH TB Size,Num PDSCH TBs,Avg Num PDSCH RBs per Slot,Num PDSCH RBs,Avg Num PDSCH REs per TB,Num PDSCH REs,MCS,Avg PDSCH Code Rate,PDSCH SCS,Num PDSCH Slots,PDSCH ReTx = 1,PDSCH ReTx = 2,PDSCH ReTx >= 3,Max PDSCH Layers,Avg PDSCH Layers,Test Name,Direction,Test Status
2025-02-25 18:27:48.461,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19502200,-94.18518200,T-Mobile,5G NR,5G NR,5G SA,1,15,10081.488,0.086,1540.9,455,23,10510,3557,1618540,16.3,0.56049997,15,455,40,0,0,1,1,Capacity,Downlink,Completed
2025-02-25 18:27:48.965,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19502200,-94.18518200,T-Mobile,5G NR,5G NR,5G SA,1,15,9757.048,0.086,1525.7,442,23,10111,3523,1557094,16.3,0.5661,15,442,38,0,0,1,1,Capacity,Downlink,Completed
2025-02-25 18:27:49.469,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19502100,-94.18518200,T-Mobile,5G NR,5G NR,5G SA,1,15,5750.76,0.096999995,1214.6,330,16,5399,2520,831446,17.8,0.6282,15,330,32,0,0,1,1,Capacity,Downlink,Completed
2025-02-25 18:27:49.969,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19502100,-94.18518200,T-Mobile,5G NR,5G NR,5G SA,1,15,6951.912,0.064,1144.7,406,15,5964,2262,918456,18.7,0.62490004,15,406,25,0,0,1,1,Capacity,Downlink,Completed
2025-02-25 18:27:50.469,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19501600,-94.18518200,T-Mobile,5G NR,5G NR,5G SA,1,15,7040.208,0.126,1313,405,16,6520,2479,1004080,17,0.5671,15,405,49,1,0,3,1.5,Capacity,Downlink,Completed
2025-02-25 18:27:55.835,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19498100,-94.18516300,T-Mobile,5G NR,5G NR,5G SA,1,15,0,0,,,,,,,,,,,0,0,0,,,Capacity,Uplink,Completed
2025-02-25 18:27:55.865,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19498100,-94.18516300,T-Mobile,5G NR,5G NR,5G SA,1,15,13.6,0,51,1,7,7,1078,1078,0,0.0946,15,1,0,0,0,2,2,Capacity,Uplink,Completed
2025-02-25 18:27:56.365,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19497200,-94.18515000,T-Mobile,5G NR,5G NR,5G SA,1,15,1191.608,0.071,829.6,99,16,1609,2503,247786,9.2,0.38849998,15,99,7,0,0,2,1.5,Capacity,Uplink,Completed
2025-02-25 18:27:56.865,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19497200,-94.18515000,T-Mobile,5G NR,5G NR,5G SA,1,15,442.192,0.029000001,209.8,140,8,1124,1236,173096,4.1,0.2914,15,140,4,0,0,3,2,Capacity,Uplink,Completed
2025-02-25 18:27:57.369,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19496300,-94.18513700,T-Mobile,5G NR,5G NR,5G SA,1,15,417.496,0.0069999998,194.8,141,9,1242,1357,191268,3.1,0.2976,15,141,1,0,0,2,1.7,Capacity,Uplink,Completed
2025-02-25 18:27:57.869,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19496300,-94.18513700,T-Mobile,5G NR,5G NR,5G SA,1,15,371.488,0.016,194.2,125,8,1045,1287,160930,3.1,0.2703,15,125,2,0,0,2,2,Capacity,Uplink,Completed
2025-02-25 18:27:58.373,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19495200,-94.18512500,T-Mobile,5G NR,5G NR,5G SA,1,15,342.2,0.05,165.8,141,11,1584,1730,243936,4.7,0.3062,15,141,6,0,0,2,1.1,Capacity,Uplink,Completed
2025-02-25 18:27:58.877,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19495200,-94.18512500,T-Mobile,5G NR,5G NR,5G SA,1,15,363.744,0.036,178.5,138,10,1406,1569,216524,3.9,0.31059998,15,138,4,1,0,2,1.3,Capacity,Uplink,Completed
2025-02-25 18:27:59.377,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19494000,-94.18511400,T-Mobile,5G NR,5G NR,5G SA,1,15,403.824,0,181.6,139,14,1978,2191,304612,0.9,0.1565,15,139,0,0,0,3,2.6,Capacity,Uplink,Completed
2025-02-25 18:27:59.881,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19494000,-94.18511400,T-Mobile,5G NR,5G NR,5G SA,1,15,551.96,0.044,236.5,159,9,1356,1313,208824,6.7,0.36220002,15,159,7,0,0,3,1.3,Capacity,Uplink,Completed
2025-02-25 18:28:00.381,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19492600,-94.18510800,T-Mobile,5G NR,5G NR,5G SA,1,15,390.152,0.0139999995,181.4,138,10,1328,1482,204512,4,0.311,15,138,2,0,0,2,1.3,Capacity,Uplink,Completed
2025-02-25 18:28:00.885,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19492600,-94.18510800,T-Mobile,5G NR,5G NR,5G SA,1,15,421.848,0.018,164.4,166,9,1459,1354,224686,2.6,0.2446,15,166,3,0,0,2,1.9,Capacity,Uplink,Completed
2025-02-25 18:28:01.389,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19491100,-94.18510500,T-Mobile,5G NR,5G NR,5G SA,1,15,299.264,0.036,177,112,8,929,1277,143066,4.9,0.32830003,15,112,4,0,0,2,1.3,Capacity,Uplink,Completed
2025-02-25 18:28:01.890,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19491100,-94.18510500,T-Mobile,5G NR,5G NR,5G SA,1,15,125.832,0,138,57,10,544,1470,83776,1.7,0.22209999,15,57,0,0,0,3,2,Capacity,Uplink,Completed
2025-02-25 18:28:02.389,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19489400,-94.18510300,T-Mobile,5G NR,5G NR,5G SA,1,15,238.96,0.019,143.5,108,9,999,1425,153846,3.2,0.2807,15,108,2,0,0,3,1.7,Capacity,Uplink,Completed
2025-02-25 18:28:02.889,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19489400,-94.18510300,T-Mobile,5G NR,5G NR,5G SA,1,15,383.592,0.048,183.8,145,9,1275,1354,196350,4.3,0.2699,15,145,7,0,0,3,2,Capacity,Uplink,Completed
2025-02-25 18:28:03.389,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19487600,-94.18510200,T-Mobile,5G NR,5G NR,5G SA,1,15,814.976,0.031,277.8,196,13,2598,2041,400092,2.8,0.2472,15,196,6,0,0,3,2.3,Capacity,Uplink,Completed
2025-02-25 18:28:03.890,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19487600,-94.18510200,T-Mobile,5G NR,5G NR,5G SA,1,15,301.152,0.047,188.4,106,10,1097,1594,168938,3.3,0.2341,15,106,4,0,0,3,2.2,Capacity,Uplink,Completed
2025-02-25 18:28:04.393,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19485900,-94.18510000,T-Mobile,5G NR,5G NR,5G SA,1,15,340.312,0,162.2,133,8,1107,1282,170478,2.8,0.2701,15,133,1,0,0,2,1.8,Capacity,Uplink,Completed
2025-02-25 18:28:04.893,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19485900,-94.18510000,T-Mobile,5G NR,5G NR,5G SA,1,15,275.36,0,156.5,110,9,1026,1436,158004,2.5,0.257,15,110,0,0,0,2,1.7,Capacity,Uplink,Completed
2025-02-25 18:28:05.393,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19484200,-94.18509900,T-Mobile,5G NR,5G NR,5G SA,1,15,372.864,0.031,192.7,127,8,1049,1272,161546,2.9,0.2774,15,127,4,0,0,2,2,Capacity,Uplink,Completed
2025-02-25 18:28:05.893,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19484200,-94.18509900,T-Mobile,5G NR,5G NR,5G SA,1,15,172.344,0,123,90,10,862,1475,132748,1.9,0.2258,15,90,0,0,0,2,1.6,Capacity,Uplink,Completed
2025-02-25 18:28:11.593,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19473600,-94.18509600,T-Mobile,5G NR,5G NR,5G SA,1,15,0,0,,,,,,,,,,,0,0,0,,,Ping,Mixed,Completed
2025-02-25 18:28:11.623,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19473600,-94.18509600,T-Mobile,5G NR,5G NR,5G SA,1,15,16.8,0,63,1,16,16,2464,2464,0,0.102299996,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-25 18:28:11.655,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19473600,-94.18509600,T-Mobile,5G NR,5G NR,5G SA,1,15,29.016,0,116,1,32,32,4928,4928,0,0.0942,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-25 18:28:12.659,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19471800,-94.18509600,T-Mobile,5G NR,5G NR,5G SA,1,15,0.224,0,28,1,8,8,1232,1232,0,0.090900004,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-25 18:28:12.683,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19471800,-94.18509600,T-Mobile,5G NR,5G NR,5G SA,1,15,35.36,0,106,1,8,8,1232,1232,3,0.3442,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-25 18:28:13.514,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19470000,-94.18509600,T-Mobile,5G NR,5G NR,5G SA,1,15,0.08,0,8,1,11,11,1694,1694,0,0.0189,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-25 18:28:13.682,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19470000,-94.18509600,T-Mobile,5G NR,5G NR,5G SA,1,15,9.608,0,101,2,8,16,1232,2464,1,0.16399999,15,2,0,0,0,2,2,Ping,Mixed,Completed
2025-02-25 18:28:14.658,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19468100,-94.18509500,T-Mobile,5G NR,5G NR,5G SA,1,15,0.464,0,57,1,8,8,1232,1232,0,0.0925,15,1,0,0,0,2,2,Ping,Mixed,Completed
2025-02-25 18:28:14.838,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19468100,-94.18509500,T-Mobile,5G NR,5G NR,5G SA,1,15,8.976,0,101,2,8,16,1232,2464,1,0.16399999,15,2,0,0,0,2,2,Ping,Mixed,Completed
2025-02-25 18:28:15.619,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19466300,-94.18509500,T-Mobile,5G NR,5G NR,5G SA,1,15,0.584,0,57,1,8,8,1232,1232,0,0.0925,15,1,0,0,0,2,2,Ping,Mixed,Completed
2025-02-25 18:28:15.643,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19466300,-94.18509500,T-Mobile,5G NR,5G NR,5G SA,1,15,48.416,0,145,1,8,8,1232,1232,2,0.2354,15,1,0,0,0,2,2,Ping,Mixed,Completed
2025-02-25 18:28:16.659,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19464500,-94.18509400,T-Mobile,5G NR,5G NR,5G SA,1,15,0.448,0,57,1,16,16,2464,2464,0,0.0925,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-25 18:28:16.687,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19464500,-94.18509400,T-Mobile,5G NR,5G NR,5G SA,1,15,28.888,0,101,1,32,32,4928,4928,0,0.081999995,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-25 18:28:17.660,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19462600,-94.18509400,T-Mobile,5G NR,5G NR,5G SA,1,15,0.416,0,51,1,7,7,1078,1078,0,0.0946,15,1,0,0,0,2,2,Ping,Mixed,Completed
2025-02-25 18:28:17.688,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19462600,-94.18509400,T-Mobile,5G NR,5G NR,5G SA,1,15,30.288,0,106,1,15,15,2310,2310,0,0.091800004,15,1,0,0,0,2,2,Ping,Mixed,Completed
2025-02-25 18:28:18.660,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19460700,-94.18509500,T-Mobile,5G NR,5G NR,5G SA,1,15,0.448,0,54,1,15,15,2310,2310,0,0.0935,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-25 18:28:18.680,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19460700,-94.18509500,T-Mobile,5G NR,5G NR,5G SA,1,15,40.4,0,101,1,32,32,4928,4928,0,0.081999995,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-25 18:28:19.660,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19458900,-94.18509300,T-Mobile,5G NR,5G NR,5G SA,1,15,0.248,0,30,1,8,8,1232,1232,0,0.097399995,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-25 18:28:19.911,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19458900,-94.18509300,T-Mobile,5G NR,5G NR,5G SA,1,15,4.632,0,36.5,4,11,43,1656,6622,0.2,0.082600005,15,4,0,0,0,1,1,Ping,Mixed,Completed
2025-02-25 18:28:20.660,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19457100,-94.18509400,T-Mobile,5G NR,5G NR,5G SA,1,15,0.608,0,57,1,16,16,2464,2464,0,0.0925,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-25 18:28:21.161,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19455500,-94.18509500,T-Mobile,5G NR,5G NR,5G SA,1,15,657.192,0.055999998,863.4,54,37,2003,5712,308462,5.1,0.32840002,15,54,3,0,0,2,1.1,Capacity,Downlink,Completed
2025-02-25 18:28:21.661,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19455500,-94.18509500,T-Mobile,5G NR,5G NR,5G SA,1,15,2255.968,0.117,1198.8,162,42,6726,6394,1035804,4.7,0.25370002,15,162,9,5,0,2,2,Capacity,Downlink,Completed
2025-02-25 18:28:22.161,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19454100,-94.18509600,T-Mobile,5G NR,5G NR,5G SA,1,15,6598.464,0.084,1128.1,427,35,14766,5325,2273964,5.6,0.3639,15,427,35,0,0,2,2,Capacity,Downlink,Completed
2025-02-25 18:28:22.661,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19454100,-94.18509600,T-Mobile,5G NR,5G NR,5G SA,1,15,3669.184,0.09,710.2,376,24,8900,3645,1370600,5.2,0.34,15,376,35,0,0,2,2,Capacity,Downlink,Completed
2025-02-25 18:28:23.161,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19452900,-94.18510000,T-Mobile,5G NR,5G NR,5G SA,1,15,5019.936,0.065,838,431,32,13853,4950,2133362,3.5,0.2341,15,431,26,1,0,3,2.7,Capacity,Downlink,Completed
2025-02-25 18:28:23.661,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19452900,-94.18510000,T-Mobile,5G NR,5G NR,5G SA,1,15,5700.152,0.098000005,928,448,26,11573,3978,1782242,4.5,0.2617,15,448,40,2,0,4,3.4,Capacity,Downlink,Completed
2025-02-25 18:28:24.161,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19451400,-94.18509700,T-Mobile,5G NR,5G NR,5G SA,1,15,4238.088,0.12100001,811.6,404,25,10112,3855,1557248,7.9,0.3547,15,404,44,1,1,4,1.7,Capacity,Downlink,Completed
2025-02-25 18:28:24.661,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19451400,-94.18509700,T-Mobile,5G NR,5G NR,5G SA,1,15,4398.048,0.096999995,811.4,403,23,9186,3510,1414644,9.4,0.4387,15,403,34,2,0,1,1,Capacity,Downlink,Completed
2025-02-25 18:28:25.161,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19450100,-94.18508700,T-Mobile,5G NR,5G NR,5G SA,1,15,5819.04,0.175,1359.9,416,29,12054,4462,1856316,11,0.41939998,15,416,32,3,5,2,1.2,Capacity,Downlink,Completed
2025-02-25 18:28:25.661,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19450100,-94.18508700,T-Mobile,5G NR,5G NR,5G SA,1,15,9261.92,0.103,1551.7,446,30,13169,4547,2028026,7.6,0.3995,15,446,43,1,2,2,2,Capacity,Downlink,Completed
2025-02-25 18:28:26.161,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19448700,-94.18507200,T-Mobile,5G NR,5G NR,5G SA,1,15,6591.864,0.094,1036,458,27,12536,4215,1930544,8.4,0.4067,15,458,38,3,0,2,1.4,Capacity,Downlink,Completed
2025-02-25 18:28:26.661,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19448700,-94.18507200,T-Mobile,5G NR,5G NR,5G SA,1,15,4386.304,0.086,756.1,407,25,10080,3814,1552320,8,0.3991,15,407,26,4,0,1,1,Capacity,Downlink,Completed
2025-02-25 18:28:27.161,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19447600,-94.18505200,T-Mobile,5G NR,5G NR,5G SA,1,15,9694.384,0.09,1514.5,456,45,20522,6931,3160388,9.2,0.4165,15,456,40,1,0,1,1,Capacity,Downlink,Completed
2025-02-25 18:28:27.661,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19447600,-94.18505200,T-Mobile,5G NR,5G NR,5G SA,1,15,9101.6,0.084,1468.3,439,46,20296,7120,3125584,8.4,0.4157,15,439,34,1,0,1,1,Capacity,Downlink,Completed
2025-02-25 18:28:28.161,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19447000,-94.18503000,T-Mobile,5G NR,5G NR,5G SA,1,15,6748.736,0.1,1151.2,430,48,20710,7417,3189340,7.2,0.3614,15,430,40,2,0,1,1,Capacity,Downlink,Completed
2025-02-25 18:28:28.661,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19447000,-94.18503000,T-Mobile,5G NR,5G NR,5G SA,1,15,8435.12,0.096999995,1326.8,462,56,25769,8590,3968426,7,0.36240003,15,462,39,3,0,1,1,Capacity,Downlink,Completed
2025-02-25 18:28:29.140,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19446600,-94.18500200,T-Mobile,5G NR,5G NR,5G SA,1,15,6347.552,0.088999994,1196.2,370,52,19056,7931,2934624,6.9,0.3716,15,370,31,1,0,1,1,Capacity,Downlink,Completed
2025-02-25 18:28:29.641,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19446600,-94.18500200,T-Mobile,5G NR,5G NR,5G SA,1,15,7239.368,0.088,1308.5,399,52,20855,8049,3211670,6.8,0.3789,15,399,32,0,0,1,1,Capacity,Downlink,Completed
2025-02-25 18:28:30.141,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19446200,-94.18497400,T-Mobile,5G NR,5G NR,5G SA,1,15,10417.592,0.087,1891.7,389,56,21596,8550,3325784,9.1,0.4405,15,389,37,0,0,1,1,Capacity,Downlink,Completed
2025-02-25 18:28:30.641,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19446200,-94.18497400,T-Mobile,5G NR,5G NR,5G SA,1,15,12689.824,0.086,1985.7,451,63,28585,9761,4402090,8.3,0.4156,15,451,39,0,0,1,1,Capacity,Downlink,Completed
2025-02-25 18:28:31.141,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19446000,-94.18494700,T-Mobile,5G NR,5G NR,5G SA,1,15,8794.336,0.165,1922.6,479,63,30329,9751,4670666,5.2,0.1895,15,479,27,2,6,3,3,Capacity,Downlink,Completed
2025-02-25 18:28:36.505,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19445600,-94.18485800,T-Mobile,5G NR,5G NR,5G SA,1,15,0.448,0,36,1,7,7,1078,1078,1,0.1336,15,1,0,0,0,1,1,Capacity,Uplink,Completed
2025-02-25 18:28:37.016,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19445600,-94.18485800,T-Mobile,5G NR,5G NR,5G SA,1,225,1086.232,0.033,1296.9,60,23,1355,3478,208670,7.9,0.3025,15,60,2,0,0,2,1.8,Capacity,Uplink,Completed
2025-02-25 18:28:37.520,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19445700,-94.18485600,T-Mobile,5G NR,5G NR,5G SA,1,225,144.592,0.03,140.5,67,8,506,1163,77924,3.5,0.315,15,67,2,0,0,2,1.3,Capacity,Uplink,Completed
2025-02-25 18:28:38.024,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19445700,-94.18485600,T-Mobile,5G NR,5G NR,5G SA,1,225,235.64,0,148.5,100,8,793,1221,122122,2.2,0.2369,15,100,0,0,0,2,2,Capacity,Uplink,Completed
2025-02-25 18:28:38.524,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19445600,-94.18485300,T-Mobile,5G NR,5G NR,5G SA,1,225,244.64,0.021,167,96,9,864,1386,133056,3.1,0.2864,15,96,2,0,0,2,1.6,Capacity,Uplink,Completed
2025-02-25 18:28:39.028,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19445600,-94.18485300,T-Mobile,5G NR,5G NR,5G SA,1,225,257.512,0,173.9,94,8,770,1261,118580,3.7,0.3104,15,94,0,0,0,2,1.6,Capacity,Uplink,Completed
2025-02-25 18:28:39.528,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19445600,-94.18484500,T-Mobile,5G NR,5G NR,5G SA,1,225,290.976,0,166.2,111,8,912,1265,140448,2.5,0.2583,15,111,0,0,0,2,2,Capacity,Uplink,Completed
2025-02-25 18:28:40.032,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19445600,-94.18484500,T-Mobile,5G NR,5G NR,5G SA,1,225,338.552,0,156.5,137,8,1070,1203,164780,2.4,0.2403,15,137,0,0,0,2,2,Capacity,Uplink,Completed
2025-02-25 18:28:40.532,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19445600,-94.18483100,T-Mobile,5G NR,5G NR,5G SA,1,225,298.32,0,160.5,118,8,912,1190,140448,2.5,0.2524,15,118,0,0,0,2,2,Capacity,Uplink,Completed
2025-02-25 18:28:41.032,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19445600,-94.18483100,T-Mobile,5G NR,5G NR,5G SA,1,225,193.168,0,145.1,85,8,660,1196,101640,2.3,0.24,15,85,0,0,0,2,2,Capacity,Uplink,Completed
2025-02-25 18:28:41.528,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19445500,-94.18480900,T-Mobile,5G NR,5G NR,5G SA,1,225,202.424,0,146.9,86,9,734,1314,113036,2.2,0.22670001,15,86,0,0,0,2,2,Capacity,Uplink,Completed
2025-02-25 18:28:42.048,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19445500,-94.18480900,T-Mobile,5G NR,5G NR,5G SA,1,225,161.904,0.027,145.7,74,8,559,1163,86086,2.8,0.2534,15,74,2,0,0,2,2,Capacity,Uplink,Completed
2025-02-25 18:28:42.556,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19445500,-94.18478400,T-Mobile,5G NR,5G NR,5G SA,1,225,208.728,0.011,155.9,88,12,1051,1839,161854,1.7,0.1975,15,88,1,0,0,2,2,Capacity,Uplink,Completed
2025-02-25 18:28:43.060,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19445500,-94.18478400,T-Mobile,5G NR,5G NR,5G SA,1,225,103.264,0,141.4,46,8,367,1229,56518,2.1,0.2219,15,46,0,0,0,2,2,Capacity,Uplink,Completed
2025-02-25 18:28:43.564,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19445400,-94.18475700,T-Mobile,5G NR,5G NR,5G SA,1,225,198.848,0,162.7,79,8,628,1224,96712,2.5,0.258,15,79,0,0,0,2,2,Capacity,Uplink,Completed
2025-02-25 18:28:44.032,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19445400,-94.18475700,T-Mobile,5G NR,5G NR,5G SA,1,225,44.736,0,87.8,33,8,264,1232,40656,0.9,0.14649999,15,33,0,0,0,2,2,Capacity,Uplink,Completed
2025-02-25 18:28:44.560,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19445300,-94.18472900,T-Mobile,5G NR,5G NR,5G SA,1,225,20.808,0,94.9,15,8,124,1273,19096,1.2,0.1595,15,15,0,0,0,2,1.9,Capacity,Uplink,Completed
2025-02-25 18:28:44.920,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19445300,-94.18472900,T-Mobile,5G NR,5G NR,5G SA,1,225,14.664,0,73.3,9,8,72,1232,11088,1.2,0.16399999,15,9,0,0,0,2,1.6,Capacity,Uplink,Completed
2025-02-25 18:28:45.420,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19445300,-94.18470200,T-Mobile,5G NR,5G NR,5G SA,1,225,39.52,0,112.3,22,8,167,1169,25718,1.7,0.19229999,15,22,0,0,0,2,2,Capacity,Uplink,Completed
2025-02-25 18:28:45.920,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19445300,-94.18470200,T-Mobile,5G NR,5G NR,5G SA,1,225,159.648,0,137.9,77,8,582,1164,89628,2.2,0.23629999,15,77,0,0,0,2,2,Capacity,Uplink,Completed
2025-02-25 18:28:46.420,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19445200,-94.18467800,T-Mobile,5G NR,5G NR,5G SA,1,225,192.664,0,138.3,88,8,686,1201,105644,3,0.2907,15,88,0,0,0,2,1.6,Capacity,Uplink,Completed
2025-02-25 18:28:46.916,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19445200,-94.18467800,T-Mobile,5G NR,5G NR,5G SA,1,225,194.816,0.022,137.4,91,9,790,1337,121660,3.1,0.2877,15,91,2,0,0,2,1.3,Capacity,Uplink,Completed
2025-02-25 18:28:52.267,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19444900,-94.18452900,T-Mobile,5G NR,5G NR,5G SA,1,100,4.96,0,108.5,2,16,32,2464,4928,0,0.0881,30,2,0,0,0,2,2,Ping,Mixed,Completed
2025-02-25 18:28:53.185,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19444900,-94.18450000,T-Mobile,5G NR,5G NR,5G SA,1,100,1.072,0,123,1,16,16,2464,2464,0,0.0998,30,1,0,0,0,2,2,Ping,Mixed,Completed
2025-02-25 18:28:53.668,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19444900,-94.18450000,T-Mobile,5G NR,5G NR,5G SA,1,100,8.184,0,104.7,7,15,105,2310,16170,0.4,0.0868,30,7,0,0,0,2,1.9,Ping,Mixed,Completed
2025-02-25 18:28:53.984,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19444900,-94.18450000,T-Mobile,5G NR,5G NR,5G SA,1,100,5.872,0,116,2,16,32,2464,4928,0,0.0942,30,2,0,0,0,2,2,Ping,Mixed,Completed
2025-02-25 18:28:54.266,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19445100,-94.18447000,T-Mobile,5G NR,5G NR,5G SA,1,100,9.304,0,109.3,3,11,33,1694,5082,4.3,0.2189,30,3,0,0,0,2,2,Ping,Mixed,Completed
2025-02-25 18:28:55.101,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19445200,-94.18444000,T-Mobile,5G NR,5G NR,5G SA,1,100,1.112,0,116,1,16,16,2464,2464,0,0.0942,30,1,0,0,0,2,2,Ping,Mixed,Completed
2025-02-25 18:28:55.259,2025-02-25,Day2-TMO-MNO-DEF-OUT,36.19445200,-94.18444000,T-Mobile,5G NR,5G NR,5G SA,1,100,11.752,0,116,2,16,32,2464,4928,0,0.0942,30,2,0,0,0,2,2,Ping,Mixed,Completed
