Full Date Time;Date;Time;Collection;Latitude;Longitude;Operator;Technology;Band Number;RAN Configuration;Data Technology;Cell Type;Carrier Index;PCI 5G NR;SSB Index;UL NR-ARFCN;5G NR Net PUSCH Throughput;UL Bandwidth;PUSCH Modulation;Avg PUSCH TB Size;Num PUSCH TBs;PUSCH TB Rate;Avg Num PUSCH RBs per Slot;Num PUSCH RBs;MCS;PUSCH SCS;Num PUSCH Slots;Avg PUSCH Layers;DL Pathloss;PUSCH Tx Power;PUSCH ReTx Rate;Bytes Transferred over PUSCH;Test Name;Direction;Test Status
2025-02-25 18:28:14.893;2025-02-25;18:28:14.893;Day2-TMO-MNO-DEF-OUT;36.19468100;-94.18509500;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;93.248;14;64-QAM;183;16;68.4;3;48;12.1;15;16;1;118.1;20.1;0.06199999898672104;2928;Ping;Mixed;Completed
2025-02-25 18:28:15.619;2025-02-25;18:28:15.619;Day2-TMO-MNO-DEF-OUT;36.19466300;-94.18509500;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;1.776;14;64-QAM;161;1;1.4;3;3;11;15;1;1;121;20;0;161;Ping;Mixed;Completed
2025-02-25 18:28:15.844;2025-02-25;18:28:15.844;Day2-TMO-MNO-DEF-OUT;36.19466300;-94.18509500;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;82.744;14;16-QAM;155.5;16;71.1;3;48;10.4;15;16;1;121.7;20.8;0.06199999898672104;2488;Ping;Mixed;Completed
2025-02-25 18:28:16.660;2025-02-25;18:28:16.660;Day2-TMO-MNO-DEF-OUT;36.19464500;-94.18509400;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;1.504;14;16-QAM;153;1;1.2;3;3;10;15;1;1;126;21.5;0;153;Ping;Mixed;Completed
2025-02-25 18:28:16.900;2025-02-25;18:28:16.900;Day2-TMO-MNO-DEF-OUT;36.19464500;-94.18509400;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;85.464;14;64-QAM;160.2;16;66.7;3;48;10.7;15;16;1;126.1;20.7;0;2564;Ping;Mixed;Completed
2025-02-25 18:28:17.656;2025-02-25;18:28:17.656;Day2-TMO-MNO-DEF-OUT;36.19462600;-94.18509400;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;1.616;14;16-QAM;153;1;1.3;3;3;10;15;1;1;;;0;153;Ping;Mixed;Completed
2025-02-25 18:28:17.899;2025-02-25;18:28:17.899;Day2-TMO-MNO-DEF-OUT;36.19462600;-94.18509400;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;79.248;14;64-QAM;160.5;15;61.7;3;47;10.3;15;15;1;120.8;20.8;0;2407;Ping;Mixed;Completed
2025-02-25 18:28:18.660;2025-02-25;18:28:18.660;Day2-TMO-MNO-DEF-OUT;36.19460700;-94.18509500;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;1.696;14;64-QAM;161;1;1.3;3;3;11;15;1;1;120;20;0;161;Ping;Mixed;Completed
2025-02-25 18:28:18.890;2025-02-25;18:28:18.890;Day2-TMO-MNO-DEF-OUT;36.19460700;-94.18509500;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;80.544;14;64-QAM;178.8;13;56.3;3;39;11.9;15;13;1;120.1;20.1;0;2325;Ping;Mixed;Completed
2025-02-25 18:28:19.660;2025-02-25;18:28:19.660;Day2-TMO-MNO-DEF-OUT;36.19458900;-94.18509300;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;1.592;14;16-QAM;153;1;1.3;3;3;10;15;1;1;122;21.5;0;153;Ping;Mixed;Completed
2025-02-25 18:28:19.908;2025-02-25;18:28:19.908;Day2-TMO-MNO-DEF-OUT;36.19458900;-94.18509300;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;74.648;14;16-QAM;156.2;16;64.3;3;48;10.3;15;16;1;122.3;21;0.06199999898672104;2500;Ping;Mixed;Completed
2025-02-25 18:28:20.658;2025-02-25;18:28:20.658;Day2-TMO-MNO-DEF-OUT;36.19457100;-94.18509400;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;1.72;14;64-QAM;161;1;1.3;3;3;11;15;1;1;;;0;161;Ping;Mixed;Completed
2025-02-25 18:28:21.158;2025-02-25;18:28:21.158;Day2-TMO-MNO-DEF-OUT;36.19455500;-94.18509500;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;279.552;14;16-QAM;271.8;66;132;10;644;8;15;66;1;125.7;21.3;0.029999999329447746;17942;Capacity;Downlink;Completed
2025-02-25 18:28:21.660;2025-02-25;18:28:21.660;Day2-TMO-MNO-DEF-OUT;36.19455500;-94.18509500;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;568.392;14;16-QAM;302;122;243;10;1274;8.7;15;122;1;125.3;21.3;0.04099999740719795;36840;Capacity;Downlink;Completed
2025-02-25 18:28:22.160;2025-02-25;18:28:22.160;Day2-TMO-MNO-DEF-OUT;36.19454100;-94.18509600;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;277.28;14;16-QAM;156;116;232;4;414;9.2;15;116;1;123.5;21.3;0.0430000014603138;18096;Capacity;Downlink;Completed
2025-02-25 18:28:22.661;2025-02-25;18:28:22.661;Day2-TMO-MNO-DEF-OUT;36.19454100;-94.18509600;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;213.096;14;16-QAM;126.7;112;223.1;5;577;7.1;15;112;1;123.6;21.6;0.05400000140070915;14186;Capacity;Downlink;Completed
2025-02-25 18:28:23.162;2025-02-25;18:28:23.162;Day2-TMO-MNO-DEF-OUT;36.19452900;-94.18510000;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;249.736;14;16-QAM;148.9;111;222;5;536;7.9;15;111;1;122.6;21.5;0.05400000140070915;16531;Capacity;Downlink;Completed
2025-02-25 18:28:23.661;2025-02-25;18:28:23.661;Day2-TMO-MNO-DEF-OUT;36.19452900;-94.18510000;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;293.04;14;16-QAM;163.3;117;234.5;4;484;8.8;15;117;1;123;21.2;0.050999999046325684;19103;Capacity;Downlink;Completed
2025-02-25 18:28:24.161;2025-02-25;18:28:24.161;Day2-TMO-MNO-DEF-OUT;36.19451400;-94.18509700;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;236.032;14;16-QAM;156.5;98;196;5;459;8.5;15;98;1;123.6;21.4;0.03099999949336052;15336;Capacity;Downlink;Completed
2025-02-25 18:28:24.660;2025-02-25;18:28:24.660;Day2-TMO-MNO-DEF-OUT;36.19451400;-94.18509700;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;240.216;14;16-QAM;157.5;98;196.4;3;316;9.7;15;98;1;122.9;21;0.03099999949336052;15438;Capacity;Downlink;Completed
2025-02-25 18:28:25.160;2025-02-25;18:28:25.160;Day2-TMO-MNO-DEF-OUT;36.19450100;-94.18508700;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;274.736;14;16-QAM;176.4;101;202;5;483;9.5;15;101;1;123.5;21.1;0.029999999329447746;17818;Capacity;Downlink;Completed
2025-02-25 18:28:25.662;2025-02-25;18:28:25.662;Day2-TMO-MNO-DEF-OUT;36.19450100;-94.18508700;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;369.64;14;16-QAM;199.7;120;239;5;637;9.6;15;120;1;120.5;20.9;0.032999999821186066;23963;Capacity;Downlink;Completed
2025-02-25 18:28:26.166;2025-02-25;18:28:26.166;Day2-TMO-MNO-DEF-OUT;36.19448700;-94.18507200;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;307.616;14;16-QAM;171.5;118;234.1;4;514;8.9;15;118;1;119.6;21.3;0.041999999433755875;20240;Capacity;Downlink;Completed
2025-02-25 18:28:26.666;2025-02-25;18:28:26.666;Day2-TMO-MNO-DEF-OUT;36.19448700;-94.18507200;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;240.592;14;16-QAM;158.5;99;198;3;316;9.5;15;99;1;122.2;21.2;0.019999999552965164;15687;Capacity;Downlink;Completed
2025-02-25 18:28:27.168;2025-02-25;18:28:27.168;Day2-TMO-MNO-DEF-OUT;36.19447600;-94.18505200;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;392.72;14;16-QAM;198.9;127;253;6;707;8.9;15;127;1;122.2;21.3;0.024000000208616257;25259;Capacity;Downlink;Completed
2025-02-25 18:28:27.669;2025-02-25;18:28:27.669;Day2-TMO-MNO-DEF-OUT;36.19447600;-94.18505200;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;366.4;14;16-QAM;188.2;129;257.5;6;722;8.2;15;129;1;123.2;21.4;0.06199999898672104;24272;Capacity;Downlink;Completed
2025-02-25 18:28:28.170;2025-02-25;18:28:28.170;Day2-TMO-MNO-DEF-OUT;36.19447000;-94.18503000;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;303.48;14;16-QAM;177;113;225.6;6;622;8.1;15;113;1;122.7;21.5;0.04399999976158142;20001;Capacity;Downlink;Completed
2025-02-25 18:28:28.673;2025-02-25;18:28:28.673;Day2-TMO-MNO-DEF-OUT;36.19447000;-94.18503000;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;341.872;14;16-QAM;164.6;137;271.8;6;776;8.4;15;137;1;123.6;21.4;0.035999998450279236;22553;Capacity;Downlink;Completed
2025-02-25 18:28:29.175;2025-02-25;18:28:29.175;Day2-TMO-MNO-DEF-OUT;36.19446600;-94.18500200;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;293.832;14;16-QAM;172.2;110;219.5;4;430;9.1;15;110;1;122.9;21.3;0.017999999225139618;18944;Capacity;Downlink;Completed
2025-02-25 18:28:29.676;2025-02-25;18:28:29.676;Day2-TMO-MNO-DEF-OUT;36.19446600;-94.18500200;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;344.048;14;16-QAM;178.4;137;273.4;6;854;8.1;15;137;1;123.1;21.4;0.07999999821186066;24442;Capacity;Downlink;Completed
2025-02-25 18:28:30.177;2025-02-25;18:28:30.177;Day2-TMO-MNO-DEF-OUT;36.19446200;-94.18497400;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;406.488;14;16-QAM;189.3;147;293.4;6;831;8.7;15;147;1;123.4;21.3;0.06800000369548798;27830;Capacity;Downlink;Completed
2025-02-25 18:28:30.678;2025-02-25;18:28:30.678;Day2-TMO-MNO-DEF-OUT;36.19446200;-94.18497400;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;475.344;14;16-QAM;195.8;158;315.4;8;1230;7.9;15;158;1;122.1;21.4;0.04399999976158142;30935;Capacity;Downlink;Completed
2025-02-25 18:28:31.182;2025-02-25;18:28:31.182;Day2-TMO-MNO-DEF-OUT;36.19446000;-94.18494700;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;447;0;375078;362.904;14;16-QAM;193.4;123;244.1;6;767;8.4;15;123;1;121.5;21.4;0.04099999740719795;23791;Capacity;Downlink;Completed
2025-02-25 18:28:36.497;2025-02-25;18:28:36.497;Day2-TMO-MNO-DEF-OUT;36.19445600;-94.18485800;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;1.288;14;16-QAM;101;1;1.6;3;3;6;15;1;1;121;21.5;0;101;Capacity;Uplink;Completed
2025-02-25 18:28:36.997;2025-02-25;18:28:36.997;Day2-TMO-MNO-DEF-OUT;36.19445600;-94.18485800;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;934.008;14;QPSK;292.9;218;435.3;30;6464;2.5;15;218;1;120.6;21.9;0.05999999865889549;63862;Capacity;Uplink;Completed
2025-02-25 18:28:37.501;2025-02-25;18:28:37.501;Day2-TMO-MNO-DEF-OUT;36.19445700;-94.18485600;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;2481.328;14;QPSK;481.2;362;718.3;33;12117;2.7;15;362;1;119.9;21.9;0.09100000560283661;174199;Capacity;Uplink;Completed
2025-02-25 18:28:38.003;2025-02-25;18:28:38.003;Day2-TMO-MNO-DEF-OUT;36.19445700;-94.18485600;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;3420.968;14;QPSK;645.1;375;748.4;31;11782;3.9;15;375;1;118.9;21.9;0.10100000351667404;241920;Capacity;Uplink;Completed
2025-02-25 18:28:38.503;2025-02-25;18:28:38.503;Day2-TMO-MNO-DEF-OUT;36.19445600;-94.18485300;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;3651.904;14;QPSK;728;360;718.6;34;12253;4;15;360;1;117.1;21.9;0.11699999868869781;262066;Capacity;Uplink;Completed
2025-02-25 18:28:39.004;2025-02-25;18:28:39.004;Day2-TMO-MNO-DEF-OUT;36.19445600;-94.18485300;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;3192.624;14;QPSK;732.7;313;624.8;31;9825;4.4;15;313;1;117.7;21.6;0.1210000067949295;229340;Capacity;Uplink;Completed
2025-02-25 18:28:39.505;2025-02-25;18:28:39.505;Day2-TMO-MNO-DEF-OUT;36.19445600;-94.18484500;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;3424.872;14;QPSK;748.1;328;654.7;34;11201;4.1;15;328;1;118;21.8;0.10999999940395355;245393;Capacity;Uplink;Completed
2025-02-25 18:28:40.006;2025-02-25;18:28:40.006;Day2-TMO-MNO-DEF-OUT;36.19445600;-94.18484500;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;3935.848;14;QPSK;867.6;320;638.7;40;12761;4;15;320;1;116.7;21.5;0.10000000149011612;277633;Capacity;Uplink;Completed
2025-02-25 18:28:40.507;2025-02-25;18:28:40.507;Day2-TMO-MNO-DEF-OUT;36.19445600;-94.18483100;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;3828.76;14;QPSK;821;332;662.7;37;12376;4;15;332;1;113.7;21.7;0.11100000143051147;272568;Capacity;Uplink;Completed
2025-02-25 18:28:41.008;2025-02-25;18:28:41.008;Day2-TMO-MNO-DEF-OUT;36.19445600;-94.18483100;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;2435.04;14;QPSK;515;351;700.6;35;12146;2.6;15;351;1;113.8;21.9;0.125;180771;Capacity;Uplink;Completed
2025-02-25 18:28:41.509;2025-02-25;18:28:41.509;Day2-TMO-MNO-DEF-OUT;36.19445500;-94.18480900;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;2196.704;14;QPSK;454.1;341;680.6;33;11328;2.5;15;341;1;116;22;0.10000000149011612;154865;Capacity;Uplink;Completed
2025-02-25 18:28:42.010;2025-02-25;18:28:42.010;Day2-TMO-MNO-DEF-OUT;36.19445500;-94.18480900;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;1624.128;14;QPSK;429.7;278;554.9;31;8567;2.5;15;278;1;115.3;21.9;0.1289999932050705;119447;Capacity;Uplink;Completed
2025-02-25 18:28:42.511;2025-02-25;18:28:42.511;Day2-TMO-MNO-DEF-OUT;36.19445500;-94.18478400;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;2442.288;14;QPSK;506.9;346;690.6;33;11513;2.8;15;346;1;115.8;21.9;0.11800000071525574;175389;Capacity;Uplink;Completed
2025-02-25 18:28:43.012;2025-02-25;18:28:43.012;Day2-TMO-MNO-DEF-OUT;36.19445500;-94.18478400;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;1131.992;14;QPSK;335.5;244;487;34;8277;2.5;15;244;1;117.1;22.5;0.11500000208616257;81858;Capacity;Uplink;Completed
2025-02-25 18:28:43.513;2025-02-25;18:28:43.513;Day2-TMO-MNO-DEF-OUT;36.19445400;-94.18475700;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;2350.36;14;QPSK;536;312;622.7;37;11641;5.3;15;312;1;116.5;23;0.10899999737739563;167231;Capacity;Uplink;Completed
2025-02-25 18:28:44.017;2025-02-25;18:28:44.017;Day2-TMO-MNO-DEF-OUT;36.19445400;-94.18475700;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;365.696;14;QPSK;140.8;283;561.6;18;5166;1;15;283;1;115.6;23.4;0.3499999940395355;39843;Capacity;Uplink;Completed
2025-02-25 18:28:44.521;2025-02-25;18:28:44.521;Day2-TMO-MNO-DEF-OUT;36.19445300;-94.18472900;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;252.912;14;QPSK;75;256;507.9;12;2987;0.9;15;256;1;114.1;23.5;0.06599999964237213;19197;Capacity;Uplink;Completed
2025-02-25 18:28:45.013;2025-02-25;18:28:45.013;Day2-TMO-MNO-DEF-OUT;36.19445300;-94.18472900;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;96.144;14;QPSK;33.5;269;546.7;7;1849;0.4;15;269;1;113.3;23.2;0.20399999618530273;9007;Capacity;Uplink;Completed
2025-02-25 18:28:45.514;2025-02-25;18:28:45.514;Day2-TMO-MNO-DEF-OUT;36.19445300;-94.18470200;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;1144.712;14;QPSK;322.8;247;493;34;8464;2.6;15;247;1;111.7;23.4;0.09699999541044235;79721;Capacity;Uplink;Completed
2025-02-25 18:28:46.015;2025-02-25;18:28:46.015;Day2-TMO-MNO-DEF-OUT;36.19445300;-94.18470200;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;2490.368;14;QPSK;673;268;534.9;45;12108;5.5;15;268;1;109.2;22.9;0.11600000411272049;180372;Capacity;Uplink;Completed
2025-02-25 18:28:46.516;2025-02-25;18:28:46.516;Day2-TMO-MNO-DEF-OUT;36.19445200;-94.18467800;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;2936.192;14;QPSK;613;340;678.6;42;14110;5.3;15;340;1;109.8;23;0.10000000149011612;208435;Capacity;Uplink;Completed
2025-02-25 18:28:52.203;2025-02-25;18:28:52.203;Day2-TMO-MNO-DEF-OUT;36.19444900;-94.18452900;T-Mobile;5G NR;41;SA;5G NR;MCG PCell;PCell;681;3;520110;0;98;;;0;;;0;;;0;;;;;0;Ping;Mixed;Completed
2025-02-25 18:28:52.234;2025-02-25;18:28:52.234;Day2-TMO-MNO-DEF-OUT;36.19444900;-94.18452900;T-Mobile;5G NR;41;SA;5G NR;MCG PCell;PCell;681;3;520110;22.72;98;16-QAM;88;1;32.3;3;3;5;30;1;1;;;0;88;Ping;Mixed;Completed
2025-02-25 18:28:52.549;2025-02-25;18:28:52.549;Day2-TMO-MNO-DEF-OUT;36.19444900;-94.18452900;T-Mobile;5G NR;41;SA;5G NR;MCG PCell;PCell;681;3;520110;18.664;98;64-QAM;245;3;9.5;3;9;15.7;30;3;1;115;22.8;0;735;Ping;Mixed;Completed
2025-02-25 18:28:53.213;2025-02-25;18:28:53.213;Day2-TMO-MNO-DEF-OUT;36.19444900;-94.18450000;T-Mobile;5G NR;41;SA;5G NR;MCG PCell;PCell;681;3;520110;2.808;98;64-QAM;233;1;1.5;3;3;15;30;1;1;;;0;233;Ping;Mixed;Completed
2025-02-25 18:28:53.520;2025-02-25;18:28:53.520;Day2-TMO-MNO-DEF-OUT;36.19444900;-94.18450000;T-Mobile;5G NR;41;SA;5G NR;MCG PCell;PCell;681;3;520110;13.496;98;64-QAM;259;2;6.5;3;6;16.5;30;2;1;113;21.7;0;518;Ping;Mixed;Completed
2025-02-25 18:28:54.237;2025-02-25;18:28:54.237;Day2-TMO-MNO-DEF-OUT;36.19445100;-94.18447000;T-Mobile;5G NR;41;SA;5G NR;MCG PCell;PCell;681;3;520110;2.824;98;64-QAM;253;1;1.4;3;3;17;30;1;1;102;10.7;0;253;Ping;Mixed;Completed
2025-02-25 18:28:54.276;2025-02-25;18:28:54.276;Day2-TMO-MNO-DEF-OUT;36.19445100;-94.18447000;T-Mobile;5G NR;41;SA;5G NR;MCG PCell;PCell;681;3;520110;20.656;98;16-QAM;177;2;51.1;3;6;11.5;30;2;1;102;10.7;0.5;354;Ping;Mixed;Completed
2025-02-25 18:28:55.235;2025-02-25;18:28:55.235;Day2-TMO-MNO-DEF-OUT;36.19445200;-94.18444000;T-Mobile;5G NR;41;SA;5G NR;MCG PCell;PCell;681;3;520110;0.84;98;16-QAM;101;1;1;3;3;6;30;1;1;101;9.7;0;101;Ping;Mixed;Completed
2025-02-25 18:28:55.274;2025-02-25;18:28:55.274;Day2-TMO-MNO-DEF-OUT;36.19445200;-94.18444000;T-Mobile;5G NR;41;SA;5G NR;MCG PCell;PCell;681;3;520110;41.456;98;16-QAM;101;2;51.3;3;6;6;30;2;1;101;11.5;0;202;Ping;Mixed;Completed
2025-02-25 18:28:56.236;2025-02-25;18:28:56.236;Day2-TMO-MNO-DEF-OUT;36.19445300;-94.18441000;T-Mobile;5G NR;41;SA;5G NR;MCG PCell;PCell;681;3;520110;1.176;98;16-QAM;141;1;1;3;3;9;30;1;1;110;21.7;0;141;Ping;Mixed;Completed
2025-02-25 18:28:56.272;2025-02-25;18:28:56.272;Day2-TMO-MNO-DEF-OUT;36.19445300;-94.18441000;T-Mobile;5G NR;41;SA;5G NR;MCG PCell;PCell;681;3;520110;56.4;98;64-QAM;253;1;27.9;3;3;16;30;1;1;110;21.7;0;253;Ping;Mixed;Completed
2025-02-25 18:28:57.235;2025-02-25;18:28:57.235;Day2-TMO-MNO-DEF-OUT;36.19445400;-94.18438100;T-Mobile;5G NR;41;SA;5G NR;MCG PCell;PCell;681;3;520110;2.232;98;64-QAM;269;1;1;3;3;17;30;1;1;110;21.7;0;269;Ping;Mixed;Completed
2025-02-25 18:28:57.277;2025-02-25;18:28:57.277;Day2-TMO-MNO-DEF-OUT;36.19445400;-94.18438100;T-Mobile;5G NR;41;SA;5G NR;MCG PCell;PCell;681;3;520110;41.456;98;64-QAM;243;2;47.8;3;6;15.5;30;2;1;111.1;22.1;0.5;486;Ping;Mixed;Completed
2025-02-25 18:28:58.235;2025-02-25;18:28:58.235;Day2-TMO-MNO-DEF-OUT;36.19445400;-94.18435300;T-Mobile;5G NR;41;SA;5G NR;MCG PCell;PCell;681;3;520110;1.48;98;64-QAM;177;1;1;3;3;12;30;1;1;103;14.7;0;177;Ping;Mixed;Completed
2025-02-25 18:28:58.505;2025-02-25;18:28:58.505;Day2-TMO-MNO-DEF-OUT;36.19445400;-94.18435300;T-Mobile;5G NR;41;SA;5G NR;MCG PCell;PCell;681;3;520110;11.352;98;16-QAM;127.7;3;11.1;3;9;8;30;3;1;106;17.7;0;383;Ping;Mixed;Completed
2025-02-25 18:28:59.236;2025-02-25;18:28:59.236;Day2-TMO-MNO-DEF-OUT;36.19445300;-94.18432800;T-Mobile;5G NR;41;SA;5G NR;MCG PCell;PCell;681;3;520110;1.544;98;16-QAM;141;1;1.4;3;3;9;30;1;1;108;19.7;0;141;Ping;Mixed;Completed
2025-02-25 18:28:59.590;2025-02-25;18:28:59.590;Day2-TMO-MNO-DEF-OUT;36.19445300;-94.18432800;T-Mobile;5G NR;41;SA;5G NR;MCG PCell;PCell;681;3;520110;13.264;98;64-QAM;195.7;3;8.5;3;9;13;30;3;1;107.8;19.5;0;587;Ping;Mixed;Completed
2025-02-25 18:29:00.235;2025-02-25;18:29:00.235;Day2-TMO-MNO-DEF-OUT;36.19445200;-94.18430200;T-Mobile;5G NR;41;SA;5G NR;MCG PCell;PCell;681;3;520110;2.192;98;64-QAM;177;1;1.6;3;3;12;30;1;1;101;12.7;0;177;Ping;Mixed;Completed
2025-02-25 18:29:00.430;2025-02-25;18:29:00.430;Day2-TMO-MNO-DEF-OUT;36.19445200;-94.18430200;T-Mobile;5G NR;41;SA;5G NR;MCG PCell;PCell;681;3;520110;26.992;98;16-QAM;131.6;5;25.6;3;16;8;30;5;1;94.4;9.8;0;658;Ping;Mixed;Completed
2025-02-25 18:29:01.232;2025-02-25;18:29:01.232;Day2-TMO-MNO-DEF-OUT;36.19445100;-94.18427700;T-Mobile;5G NR;41;SA;5G NR;MCG PCell;PCell;681;3;520110;2.008;98;64-QAM;201;1;1.2;3;3;13;30;1;1;90;10.7;0;201;Ping;Mixed;Completed
2025-02-25 18:29:01.737;2025-02-25;18:29:01.737;Day2-TMO-MNO-DEF-OUT;36.19445100;-94.18427700;T-Mobile;5G NR;41;SA;5G NR;MCG PCell;PCell;681;3;520110;195.08;98;64-QAM;586.4;21;41.6;9;193;17.5;30;21;1;94.6;20.9;0;12315;Capacity;Downlink;Completed
2025-02-25 18:29:02.242;2025-02-25;18:29:02.242;Day2-TMO-MNO-DEF-OUT;36.19445100;-94.18425200;T-Mobile;5G NR;41;SA;5G NR;MCG PCell;PCell;681;3;520110;697.944;98;64-QAM;543;81;160.7;9;766;15.1;30;81;1;99;22.6;0;43985;Capacity;Downlink;Completed
2025-02-25 18:29:02.740;2025-02-25;18:29:02.740;Day2-TMO-MNO-DEF-OUT;36.19445100;-94.18425200;T-Mobile;5G NR;41;SA;5G NR CA;MCG PCell;PCell;681;3;520110;2562.496;98;64-QAM;1519.3;105;210.8;57;5985;10.6;30;105;1;102.5;23;0;159522;Capacity;Downlink;Completed
2025-02-25 18:29:03.238;2025-02-25;18:29:03.238;Day2-TMO-MNO-DEF-OUT;36.19445100;-94.18423400;T-Mobile;5G NR;41;SA;5G NR CA;MCG PCell;PCell;681;3;520110;2874.704;98;64-QAM;1444.4;126;253;48;6006;10.8;30;126;1;105.8;22.9;0.03200000151991844;181990;Capacity;Downlink;Completed
2025-02-25 18:29:03.738;2025-02-25;18:29:03.738;Day2-TMO-MNO-DEF-OUT;36.19445100;-94.18423400;T-Mobile;5G NR;41;SA;5G NR CA;MCG PCell;PCell;681;3;520110;1270.48;98;64-QAM;764.2;107;214;12;1252;15.4;30;107;1;107.2;22.6;0.03700000047683716;81773;Capacity;Downlink;Completed
2025-02-25 18:29:04.239;2025-02-25;18:29:04.239;Day2-TMO-MNO-DEF-OUT;36.19445100;-94.18421900;T-Mobile;5G NR;41;SA;5G NR CA;MCG PCell;PCell;681;3;520110;1407.624;98;64-QAM;828.2;110;219.1;14;1555;14.4;30;110;1;110.1;22.6;0.027000000700354576;91103;Capacity;Downlink;Completed
2025-02-25 18:29:04.740;2025-02-25;18:29:04.740;Day2-TMO-MNO-DEF-OUT;36.19445100;-94.18421900;T-Mobile;5G NR;41;SA;5G NR CA;MCG PCell;PCell;681;3;520110;1426.304;98;64-QAM;733.3;130;259.5;17;2230;12.1;30;130;1;111.9;22.9;0.06199999898672104;95323;Capacity;Downlink;Completed
2025-02-25 18:29:05.241;2025-02-25;18:29:05.241;Day2-TMO-MNO-DEF-OUT;36.19445100;-94.18421000;T-Mobile;5G NR;41;SA;5G NR CA;MCG PCell;PCell;681;3;520110;1387.4;98;64-QAM;664.2;137;273.4;14;1981;12.2;30;137;1;112.6;22.9;0.04399999976158142;90991;Capacity;Downlink;Completed
