Time,Latitude,Longitude,Test Name,Direction,Test Status,Operator,Technology,Band Number,Collection,RAN Configuration,Cell Type,PCI 5G NR,SSB Index,Cell Id,DL NR-ARFCN,DL Subcarrier Spacing,Type,Round Trip Time Average,Packet Size,Number of Attempts,Protocol
2025-02-25 16:40:42.135,36.19498800,-94.18333400,Ping,Mixed,Completed,AT&T,LTE,30,Day2-ATT-MNO-DEF-OUT,LTE,MCG PCell,,,64570775,,,MCG PCell,55.37,32,10,ICMP
2025-02-25 16:41:13.216,36.19465200,-94.18314400,Ping,Mixed,Completed,AT&T,LTE,30,Day2-ATT-MNO-DEF-OUT,LTE,MCG PCell,,,64570775,,,MCG PCell,56.11,32,10,ICMP
2025-02-25 16:41:53.706,36.19453900,-94.18398700,Ping,Mixed,Completed,AT&T,LTE,30,Day2-ATT-MNO-DEF-OUT,LTE,MCG PCell,,,64570775,,,MCG PCell,55.03,32,10,ICMP
2025-02-25 16:42:34.871,36.19492900,-94.18451500,Ping,Mixed,Completed,AT&T,LTE,30,Day2-ATT-MNO-DEF-OUT,LTE,MCG PCell,,,64570775,,,MCG PCell,56.76,32,10,ICMP
2025-02-25 17:46:34.571,36.19604800,-94.18446200,Ping,Mixed,Completed,T-Mobile,LTE,66,Day2-TMO-MNO-4G-IN,LTE,MCG PCell,,,9779457,,,MCG PCell,54.13,32,10,ICMP
2025-02-25 17:47:15.281,36.19642300,-94.18463400,Ping,Mixed,Completed,T-Mobile,LTE,66,Day2-TMO-MNO-4G-IN,LTE,MCG PCell,,,9779457,,,MCG PCell,57.74,32,10,ICMP
2025-02-25 17:47:56.041,36.19622400,-94.18478300,Ping,Mixed,Completed,T-Mobile,LTE,66,Day2-TMO-MNO-4G-IN,LTE,MCG PCell,,,9779457,,,MCG PCell,62.29,32,10,ICMP
2025-02-25 17:48:36.795,36.19609700,-94.18481700,Ping,Mixed,Completed,T-Mobile,LTE,66,Day2-TMO-MNO-4G-IN,LTE,MCG PCell,,,9779457,,,MCG PCell,67.84,32,10,ICMP
2025-02-25 17:49:17.351,36.19609500,-94.18481700,Ping,Mixed,Completed,T-Mobile,LTE,66,Day2-TMO-MNO-4G-IN,LTE,MCG PCell,,,9779457,,,MCG PCell,56.55,32,10,ICMP
2025-02-25 17:49:57.924,36.19609800,-94.18480200,Ping,Mixed,Completed,T-Mobile,LTE,66,Day2-TMO-MNO-4G-IN,LTE,MCG PCell,,,9779457,,,MCG PCell,62.91,32,10,ICMP
2025-02-25 17:50:38.471,36.19609800,-94.18478100,Ping,Mixed,Completed,T-Mobile,LTE,66,Day2-TMO-MNO-4G-IN,LTE,MCG PCell,,,9779457,,,MCG PCell,86.37,32,10,ICMP
2025-02-25 17:51:19.043,36.19609500,-94.18469700,Ping,Mixed,Completed,T-Mobile,LTE,66,Day2-TMO-MNO-4G-IN,LTE,MCG PCell,,,9779457,,,MCG PCell,53.41,32,10,ICMP
2025-02-25 17:51:59.554,36.19610400,-94.18458000,Ping,Mixed,Completed,T-Mobile,LTE,66,Day2-TMO-MNO-4G-IN,LTE,MCG PCell,,,9779457,,,MCG PCell,67.26,32,10,ICMP
2025-02-25 17:52:40.240,36.19611500,-94.18440600,Ping,Mixed,Completed,T-Mobile,LTE,66,Day2-TMO-MNO-4G-IN,LTE,MCG PCell,,,9779457,,,MCG PCell,61.62,32,10,ICMP
2025-02-25 17:53:20.815,36.19607300,-94.18400100,Ping,Mixed,Completed,T-Mobile,LTE,66,Day2-TMO-MNO-4G-IN,LTE,MCG PCell,,,9779457,,,MCG PCell,53.86,32,10,ICMP
2025-02-25 17:53:20.815,36.19607300,-94.18400100,Ping,Mixed,Completed,T-Mobile,LTE,66,Day2-TMO-MNO-4G-IN,LTE,MCG PCell,,,26286593,,,MCG PCell,53.86,32,10,ICMP
2025-02-25 17:54:01.632,36.19633700,-94.18355800,Ping,Mixed,Completed,T-Mobile,LTE,66,Day2-TMO-MNO-4G-IN,LTE,MCG PCell,,,9779457,,,MCG PCell,80.87,32,10,ICMP
2025-02-25 17:54:01.632,36.19633700,-94.18355800,Ping,Mixed,Completed,T-Mobile,LTE,66,Day2-TMO-MNO-4G-IN,LTE,MCG PCell,,,26286593,,,MCG PCell,80.87,32,10,ICMP
2025-02-25 17:54:42.205,36.19639100,-94.18392600,Ping,Mixed,Completed,T-Mobile,LTE,66,Day2-TMO-MNO-4G-IN,LTE,MCG PCell,,,26286593,,,MCG PCell,48.39,32,10,ICMP
2025-02-25 17:55:22.660,36.19641400,-94.18435700,Ping,Mixed,Completed,T-Mobile,LTE,66,Day2-TMO-MNO-4G-IN,LTE,MCG PCell,,,26286593,,,MCG PCell,76.81,32,10,ICMP
2025-02-25 17:56:03.275,36.19611400,-94.18438300,Ping,Mixed,Completed,T-Mobile,LTE,66,Day2-TMO-MNO-4G-IN,LTE,MCG PCell,,,26286593,,,MCG PCell,52.67,32,10,ICMP
2025-02-25 17:56:43.953,36.19625000,-94.18395200,Ping,Mixed,Completed,T-Mobile,LTE,66,Day2-TMO-MNO-4G-IN,LTE,MCG PCell,,,26286593,,,MCG PCell,51.59,32,10,ICMP
2025-02-25 17:57:24.816,36.19624800,-94.18340000,Ping,Mixed,System Release,T-Mobile,LTE,66,Day2-TMO-MNO-4G-IN,LTE,MCG PCell,,,26286593,,,MCG PCell,50.9,32,10,ICMP
2025-02-25 18:03:55.511,36.19604600,-94.18446000,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,,,520110,,MCG PCell,69.26,32,10,ICMP
2025-02-25 18:03:55.511,36.19604600,-94.18446000,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,3,,520110,30,MCG PCell,69.26,32,10,ICMP
2025-02-25 18:03:55.511,36.19604600,-94.18446000,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell1,585,,,392410,15,MCG SCell1,69.26,32,10,ICMP
2025-02-25 18:03:55.511,36.19604600,-94.18446000,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell2,585,,,397970,15,MCG SCell2,69.26,32,10,ICMP
2025-02-25 18:03:55.511,36.19604600,-94.18446000,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,69.26,32,10,ICMP
2025-02-25 18:04:36.575,36.19641100,-94.18452100,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,,,392410,,MCG PCell,114.76,32,10,ICMP
2025-02-25 18:04:36.575,36.19641100,-94.18452100,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,0,,392410,15,MCG PCell,114.76,32,10,ICMP
2025-02-25 18:04:36.575,36.19641100,-94.18452100,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,,,392410,,MCG PCell,114.76,32,10,ICMP
2025-02-25 18:04:36.575,36.19641100,-94.18452100,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell1,585,,,397970,15,MCG SCell1,114.76,32,10,ICMP
2025-02-25 18:04:36.575,36.19641100,-94.18452100,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell2,681,,,520110,30,MCG SCell2,114.76,32,10,ICMP
2025-02-25 18:04:36.575,36.19641100,-94.18452100,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,114.76,32,10,ICMP
2025-02-25 18:05:08.232,36.19644700,-94.18473900,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,,,392410,,MCG PCell,82.68,32,10,ICMP
2025-02-25 18:05:08.232,36.19644700,-94.18473900,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,0,,392410,15,MCG PCell,82.68,32,10,ICMP
2025-02-25 18:05:08.232,36.19644700,-94.18473900,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,,,392410,,MCG PCell,82.68,32,10,ICMP
2025-02-25 18:05:08.232,36.19644700,-94.18473900,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell1,585,,,397970,15,MCG SCell1,82.68,32,10,ICMP
2025-02-25 18:05:08.232,36.19644700,-94.18473900,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell2,681,,,520110,30,MCG SCell2,82.68,32,10,ICMP
2025-02-25 18:05:08.232,36.19644700,-94.18473900,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,82.68,32,10,ICMP
2025-02-25 18:05:30.114,36.19634800,-94.18474500,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,,,392410,,MCG PCell,97.03,32,10,ICMP
2025-02-25 18:05:30.114,36.19634800,-94.18474500,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,0,,392410,15,MCG PCell,97.03,32,10,ICMP
2025-02-25 18:05:30.114,36.19634800,-94.18474500,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,,,392410,,MCG PCell,97.03,32,10,ICMP
2025-02-25 18:05:30.114,36.19634800,-94.18474500,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell1,585,,,397970,15,MCG SCell1,97.03,32,10,ICMP
2025-02-25 18:05:30.114,36.19634800,-94.18474500,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell2,681,,,520110,30,MCG SCell2,97.03,32,10,ICMP
2025-02-25 18:05:30.114,36.19634800,-94.18474500,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,97.03,32,10,ICMP
2025-02-25 18:06:01.368,36.19596300,-94.18479000,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,,,392410,,MCG PCell,67.92,32,10,ICMP
2025-02-25 18:06:01.368,36.19596300,-94.18479000,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,0,,392410,15,MCG PCell,67.92,32,10,ICMP
2025-02-25 18:06:01.368,36.19596300,-94.18479000,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,,,392410,,MCG PCell,67.92,32,10,ICMP
2025-02-25 18:06:01.368,36.19596300,-94.18479000,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell1,585,,,397970,15,MCG SCell1,67.92,32,10,ICMP
2025-02-25 18:06:01.368,36.19596300,-94.18479000,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell2,681,,,520110,30,MCG SCell2,67.92,32,10,ICMP
2025-02-25 18:06:01.368,36.19596300,-94.18479000,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,67.92,32,10,ICMP
2025-02-25 18:06:41.874,36.19593600,-94.18443900,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,,,392410,,MCG PCell,67.14,32,10,ICMP
2025-02-25 18:06:41.874,36.19593600,-94.18443900,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,0,,392410,15,MCG PCell,67.14,32,10,ICMP
2025-02-25 18:06:41.874,36.19593600,-94.18443900,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,,,392410,,MCG PCell,67.14,32,10,ICMP
2025-02-25 18:06:41.874,36.19593600,-94.18443900,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell1,585,,,397970,15,MCG SCell1,67.14,32,10,ICMP
2025-02-25 18:06:41.874,36.19593600,-94.18443900,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell2,681,,,520110,30,MCG SCell2,67.14,32,10,ICMP
2025-02-25 18:06:41.874,36.19593600,-94.18443900,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,67.14,32,10,ICMP
2025-02-25 18:07:22.520,36.19594100,-94.18410800,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,,,392410,,MCG PCell,63.39,32,10,ICMP
2025-02-25 18:07:22.520,36.19594100,-94.18410800,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,0,,392410,15,MCG PCell,63.39,32,10,ICMP
2025-02-25 18:07:22.520,36.19594100,-94.18410800,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,,,392410,,MCG PCell,63.39,32,10,ICMP
2025-02-25 18:07:22.520,36.19594100,-94.18410800,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell1,585,,,397970,15,MCG SCell1,63.39,32,10,ICMP
2025-02-25 18:07:22.520,36.19594100,-94.18410800,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell2,681,,,520110,30,MCG SCell2,63.39,32,10,ICMP
2025-02-25 18:07:22.520,36.19594100,-94.18410800,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,63.39,32,10,ICMP
2025-02-25 18:08:03.072,36.19594300,-94.18370600,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,,4299809069,520110,,MCG PCell,65.83,32,10,ICMP
2025-02-25 18:08:03.072,36.19594300,-94.18370600,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,3,4299809069,520110,30,MCG PCell,65.83,32,10,ICMP
2025-02-25 18:08:43.598,36.19594600,-94.18362900,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,,,520110,,MCG PCell,55.77,32,10,ICMP
2025-02-25 18:08:43.598,36.19594600,-94.18362900,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,3,,520110,30,MCG PCell,55.77,32,10,ICMP
2025-02-25 18:08:43.598,36.19594600,-94.18362900,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell1,585,,,392410,15,MCG SCell1,55.77,32,10,ICMP
2025-02-25 18:08:43.598,36.19594600,-94.18362900,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell2,585,,,397970,15,MCG SCell2,55.77,32,10,ICMP
2025-02-25 18:08:43.598,36.19594600,-94.18362900,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,55.77,32,10,ICMP
2025-02-25 18:09:24.168,36.19598200,-94.18351800,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,,,520110,,MCG PCell,60.69,32,10,ICMP
2025-02-25 18:09:24.168,36.19598200,-94.18351800,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,3,,520110,30,MCG PCell,60.69,32,10,ICMP
2025-02-25 18:09:24.168,36.19598200,-94.18351800,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell1,585,,,392410,15,MCG SCell1,60.69,32,10,ICMP
2025-02-25 18:09:24.168,36.19598200,-94.18351800,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell2,585,,,397970,15,MCG SCell2,60.69,32,10,ICMP
2025-02-25 18:09:24.168,36.19598200,-94.18351800,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,60.69,32,10,ICMP
2025-02-25 18:10:04.828,36.19602500,-94.18352400,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,,,520110,,MCG PCell,66.78,32,10,ICMP
2025-02-25 18:10:04.828,36.19602500,-94.18352400,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,3,,520110,30,MCG PCell,66.78,32,10,ICMP
2025-02-25 18:10:04.828,36.19602500,-94.18352400,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell1,585,,,392410,15,MCG SCell1,66.78,32,10,ICMP
2025-02-25 18:10:04.828,36.19602500,-94.18352400,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell2,585,,,397970,15,MCG SCell2,66.78,32,10,ICMP
2025-02-25 18:10:04.828,36.19602500,-94.18352400,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,66.78,32,10,ICMP
2025-02-25 18:10:45.428,36.19606900,-94.18364700,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,,,520110,,MCG PCell,65.67,32,10,ICMP
2025-02-25 18:10:45.428,36.19606900,-94.18364700,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,3,,520110,30,MCG PCell,65.67,32,10,ICMP
2025-02-25 18:10:45.428,36.19606900,-94.18364700,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell1,585,,,392410,15,MCG SCell1,65.67,32,10,ICMP
2025-02-25 18:10:45.428,36.19606900,-94.18364700,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell2,585,,,397970,15,MCG SCell2,65.67,32,10,ICMP
2025-02-25 18:10:45.428,36.19606900,-94.18364700,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,65.67,32,10,ICMP
2025-02-25 18:11:25.984,36.19610200,-94.18379500,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,447,,4314480661,392410,,MCG PCell,83.05,32,10,ICMP
2025-02-25 18:11:25.984,36.19610200,-94.18379500,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,447,0,4314480661,392410,15,MCG PCell,83.05,32,10,ICMP
2025-02-25 18:11:57.203,36.19611700,-94.18388900,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,,4314480661,392410,,MCG PCell,96.85,32,10,ICMP
2025-02-25 18:11:57.203,36.19611700,-94.18388900,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,0,4314480661,392410,15,MCG PCell,96.85,32,10,ICMP
2025-02-25 18:11:57.203,36.19611700,-94.18388900,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,,4314480661,392410,,MCG PCell,96.85,32,10,ICMP
2025-02-25 18:11:57.203,36.19611700,-94.18388900,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell1,585,,,397970,15,MCG SCell1,96.85,32,10,ICMP
2025-02-25 18:11:57.203,36.19611700,-94.18388900,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell2,681,,,520110,30,MCG SCell2,96.85,32,10,ICMP
2025-02-25 18:11:57.203,36.19611700,-94.18388900,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,96.85,32,10,ICMP
2025-02-25 18:12:38.434,36.19612400,-94.18392400,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,,4314480661,392410,,MCG PCell,73.24,32,10,ICMP
2025-02-25 18:12:38.434,36.19612400,-94.18392400,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,0,4314480661,392410,15,MCG PCell,73.24,32,10,ICMP
2025-02-25 18:12:38.434,36.19612400,-94.18392400,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,,4314480661,392410,,MCG PCell,73.24,32,10,ICMP
2025-02-25 18:12:38.434,36.19612400,-94.18392400,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell1,585,,,397970,15,MCG SCell1,73.24,32,10,ICMP
2025-02-25 18:12:38.434,36.19612400,-94.18392400,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell2,681,,,520110,30,MCG SCell2,73.24,32,10,ICMP
2025-02-25 18:12:38.434,36.19612400,-94.18392400,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,73.24,32,10,ICMP
2025-02-25 18:13:19.150,36.19612000,-94.18382600,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,447,,4314480661,392410,,MCG PCell,73.93,32,10,ICMP
2025-02-25 18:13:19.150,36.19612000,-94.18382600,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day2-TMO-MNO-DEF-IN,5G SA,MCG PCell,447,0,4314480661,392410,15,MCG PCell,73.93,32,10,ICMP
2025-02-25 18:21:23.459,36.19554300,-94.18462200,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-OUT,5G SA,MCG PCell,681,,,520110,,MCG PCell,67.4,32,10,ICMP
2025-02-25 18:21:23.459,36.19554300,-94.18462200,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-OUT,5G SA,MCG PCell,681,3,,520110,30,MCG PCell,67.4,32,10,ICMP
2025-02-25 18:21:23.459,36.19554300,-94.18462200,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-OUT,5G SA,MCG SCell1,24,,,126270,15,MCG SCell1,67.4,32,10,ICMP
2025-02-25 18:21:23.459,36.19554300,-94.18462200,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-OUT,5G SA,MCG SCell2,585,,,392410,15,MCG SCell2,67.4,32,10,ICMP
2025-02-25 18:21:23.459,36.19554300,-94.18462200,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-OUT,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,67.4,32,10,ICMP
2025-02-25 18:22:04.046,36.19552100,-94.18392500,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-OUT,5G SA,MCG PCell,681,,,520110,,MCG PCell,58.9,32,10,ICMP
2025-02-25 18:22:04.046,36.19552100,-94.18392500,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-OUT,5G SA,MCG PCell,681,3,,520110,30,MCG PCell,58.9,32,10,ICMP
2025-02-25 18:22:04.046,36.19552100,-94.18392500,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-OUT,5G SA,MCG SCell1,24,,,126270,15,MCG SCell1,58.9,32,10,ICMP
2025-02-25 18:22:04.046,36.19552100,-94.18392500,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-OUT,5G SA,MCG SCell2,585,,,392410,15,MCG SCell2,58.9,32,10,ICMP
2025-02-25 18:22:04.046,36.19552100,-94.18392500,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-OUT,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,58.9,32,10,ICMP
2025-02-25 18:22:44.660,36.19551800,-94.18335100,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-OUT,5G SA,MCG PCell,681,,,520110,,MCG PCell,64.36,32,10,ICMP
2025-02-25 18:22:44.660,36.19551800,-94.18335100,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-OUT,5G SA,MCG PCell,681,3,,520110,30,MCG PCell,64.36,32,10,ICMP
2025-02-25 18:22:44.660,36.19551800,-94.18335100,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-OUT,5G SA,MCG SCell1,24,,,126270,15,MCG SCell1,64.36,32,10,ICMP
2025-02-25 18:22:44.660,36.19551800,-94.18335100,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-OUT,5G SA,MCG SCell2,585,,,392410,15,MCG SCell2,64.36,32,10,ICMP
2025-02-25 18:22:44.660,36.19551800,-94.18335100,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-OUT,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,64.36,32,10,ICMP
2025-02-25 18:23:25.433,36.19569200,-94.18288700,Ping,Mixed,Failed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-OUT,5G SA,MCG PCell,681,,,520110,,MCG PCell,85.433,32,10,ICMP
2025-02-25 18:23:25.433,36.19569200,-94.18288700,Ping,Mixed,Failed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-OUT,5G SA,MCG PCell,681,3,,520110,30,MCG PCell,85.433,32,10,ICMP
2025-02-25 18:24:07.188,36.19554200,-94.18314700,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day2-TMO-MNO-DEF-OUT,5G SA,MCG PCell,681,,,520110,,MCG PCell,60.93,32,10,ICMP
