Time,Collection,Latitude,Longitude,SSID,BSSID,Frequency,RSSI,Link Speed,Technology Band,Status
2025-02-24 22:45:19.730,Day1-WIFI-IN,36.19608400,-94.18335500,"""Walmartwifi""",d4:20:b0:e2:46:de,5765,-72,103,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:20.755,Day1-WIFI-IN,36.19607700,-94.18336800,"""Walmartwifi""",d4:20:b0:e2:46:de,5765,-72,103,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:21.772,Day1-WIFI-IN,36.19608600,-94.18336800,"""Walmartwifi""",d4:20:b0:e2:46:de,5765,-72,103,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:22.783,Day1-WIFI-IN,36.19609000,-94.18337400,"""Walmartwifi""",d4:20:b0:e2:46:de,5765,-73,103,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:23.788,Day1-WIFI-IN,36.19609500,-94.18338500,"""Walmartwifi""",d4:20:b0:e2:46:de,5765,-73,103,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:24.797,Day1-WIFI-IN,36.19611800,-94.18338200,"""Walmartwifi""",d4:20:b0:e2:46:de,5765,-73,103,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:25.811,Day1-WIFI-IN,36.19613900,-94.18337600,"""Walmartwifi""",d4:20:b0:e2:46:de,5765,-75,103,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:26.827,Day1-WIFI-IN,36.19615200,-94.18336900,"""Walmartwifi""",d4:20:b0:e2:46:de,5765,-75,103,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:35.979,Day1-WIFI-IN,36.19630900,-94.18332700,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-65,129,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:36.991,Day1-WIFI-IN,36.19631600,-94.18332700,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-65,129,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:38.010,Day1-WIFI-IN,36.19633000,-94.18332600,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-65,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:39.020,Day1-WIFI-IN,36.19634200,-94.18332400,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-65,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:40.037,Day1-WIFI-IN,36.19635700,-94.18331700,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-65,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:41.046,Day1-WIFI-IN,36.19636800,-94.18331700,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-63,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:42.059,Day1-WIFI-IN,36.19637200,-94.18331500,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-63,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:43.076,Day1-WIFI-IN,36.19637900,-94.18331200,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-63,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:44.107,Day1-WIFI-IN,36.19638500,-94.18331000,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-61,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:45.113,Day1-WIFI-IN,36.19640800,-94.18329500,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-61,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:46.123,Day1-WIFI-IN,36.19641500,-94.18329500,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-61,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:47.138,Day1-WIFI-IN,36.19641900,-94.18330900,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-64,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:48.158,Day1-WIFI-IN,36.19641800,-94.18331900,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-64,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:49.215,Day1-WIFI-IN,36.19641600,-94.18332000,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-64,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:50.244,Day1-WIFI-IN,36.19640500,-94.18333300,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-65,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:51.263,Day1-WIFI-IN,36.19639600,-94.18333800,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-65,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:52.287,Day1-WIFI-IN,36.19638000,-94.18334100,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-65,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:53.314,Day1-WIFI-IN,36.19636600,-94.18334400,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-69,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:54.332,Day1-WIFI-IN,36.19636200,-94.18335400,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-69,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:55.359,Day1-WIFI-IN,36.19636400,-94.18336300,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-69,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:56.381,Day1-WIFI-IN,36.19636600,-94.18337400,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-69,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:57.416,Day1-WIFI-IN,36.19636400,-94.18338500,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-69,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:58.421,Day1-WIFI-IN,36.19636000,-94.18339500,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-69,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:45:59.437,Day1-WIFI-IN,36.19635800,-94.18339700,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-71,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:00.455,Day1-WIFI-IN,36.19635500,-94.18340500,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-71,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:01.463,Day1-WIFI-IN,36.19635300,-94.18341100,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-71,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:02.486,Day1-WIFI-IN,36.19635600,-94.18342000,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-70,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:03.498,Day1-WIFI-IN,36.19635700,-94.18342400,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-70,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:04.512,Day1-WIFI-IN,36.19635900,-94.18342700,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-70,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:05.525,Day1-WIFI-IN,36.19636500,-94.18342900,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-72,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:06.555,Day1-WIFI-IN,36.19637100,-94.18343300,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-72,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:07.569,Day1-WIFI-IN,36.19637500,-94.18343900,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-72,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:08.586,Day1-WIFI-IN,36.19638000,-94.18344600,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-74,103,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:09.605,Day1-WIFI-IN,36.19637900,-94.18345200,"""Walmartwifi""",d4:20:b0:e2:3f:be,5805,-74,103,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:09.854,Day1-WIFI-IN,36.19637900,-94.18345200,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-74,103,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:10.638,Day1-WIFI-IN,36.19637800,-94.18346100,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-74,103,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:11.664,Day1-WIFI-IN,36.19637800,-94.18346900,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-61,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:12.702,Day1-WIFI-IN,36.19637400,-94.18347800,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-61,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:13.727,Day1-WIFI-IN,36.19637400,-94.18349000,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-61,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:14.737,Day1-WIFI-IN,36.19636900,-94.18350200,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-61,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:15.759,Day1-WIFI-IN,36.19636500,-94.18351100,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-61,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:16.780,Day1-WIFI-IN,36.19636500,-94.18351500,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-61,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:17.786,Day1-WIFI-IN,36.19636400,-94.18352600,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-64,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:18.794,Day1-WIFI-IN,36.19636200,-94.18354200,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-64,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:19.813,Day1-WIFI-IN,36.19635500,-94.18355400,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-64,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:20.820,Day1-WIFI-IN,36.19635800,-94.18355700,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-63,103,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:21.925,Day1-WIFI-IN,36.19635900,-94.18356100,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-63,103,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:22.939,Day1-WIFI-IN,36.19635700,-94.18357500,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-63,103,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:23.960,Day1-WIFI-IN,36.19635200,-94.18360200,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-63,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:24.971,Day1-WIFI-IN,36.19634500,-94.18362500,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-63,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:25.987,Day1-WIFI-IN,36.19634100,-94.18364300,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-65,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:27.175,Day1-WIFI-IN,36.19633900,-94.18365400,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-65,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:28.202,Day1-WIFI-IN,36.19634000,-94.18367600,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-65,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:29.238,Day1-WIFI-IN,36.19634100,-94.18368400,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-65,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:30.291,Day1-WIFI-IN,36.19634300,-94.18368800,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-65,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:31.361,Day1-WIFI-IN,36.19634600,-94.18369700,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-65,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:32.381,Day1-WIFI-IN,36.19635000,-94.18370400,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-66,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:33.407,Day1-WIFI-IN,36.19635600,-94.18371100,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-66,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:34.427,Day1-WIFI-IN,36.19636400,-94.18372800,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-66,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:35.452,Day1-WIFI-IN,36.19636800,-94.18374300,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-67,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:36.458,Day1-WIFI-IN,36.19636500,-94.18375800,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-67,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:37.464,Day1-WIFI-IN,36.19636600,-94.18376700,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-67,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:38.509,Day1-WIFI-IN,36.19636700,-94.18377400,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-67,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:39.531,Day1-WIFI-IN,36.19635600,-94.18378800,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-67,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:40.537,Day1-WIFI-IN,36.19635000,-94.18379600,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-67,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:41.545,Day1-WIFI-IN,36.19634400,-94.18380700,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-70,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:42.557,Day1-WIFI-IN,36.19634200,-94.18382400,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-70,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:43.579,Day1-WIFI-IN,36.19635700,-94.18383300,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-70,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:44.591,Day1-WIFI-IN,36.19636200,-94.18384200,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-71,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:45.607,Day1-WIFI-IN,36.19636400,-94.18384600,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-71,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:46.629,Day1-WIFI-IN,36.19636700,-94.18385600,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-71,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:47.641,Day1-WIFI-IN,36.19637100,-94.18386800,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-72,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:48.661,Day1-WIFI-IN,36.19637400,-94.18388700,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-72,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:49.690,Day1-WIFI-IN,36.19637300,-94.18389500,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-72,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:50.707,Day1-WIFI-IN,36.19637600,-94.18390700,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-72,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:51.728,Day1-WIFI-IN,36.19638000,-94.18392000,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-72,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:52.740,Day1-WIFI-IN,36.19638100,-94.18393000,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-72,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:53.770,Day1-WIFI-IN,36.19638300,-94.18393200,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-74,103,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:54.812,Day1-WIFI-IN,36.19638500,-94.18393700,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-74,103,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:55.839,Day1-WIFI-IN,36.19638800,-94.18394000,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-74,103,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:56.879,Day1-WIFI-IN,36.19639100,-94.18394300,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-74,103,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:57.887,Day1-WIFI-IN,36.19639100,-94.18394800,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-74,103,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:58.906,Day1-WIFI-IN,36.19639200,-94.18395200,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-74,103,WiFi (5 GHz),CONNECTED
2025-02-24 22:46:59.916,Day1-WIFI-IN,36.19639400,-94.18396100,"""Walmartwifi""",d4:20:b0:e2:3e:9e,5680,-75,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:00.948,Day1-WIFI-IN,36.19639500,-94.18396200,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-75,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:00.953,Day1-WIFI-IN,36.19639500,-94.18396200,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-75,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:01.965,Day1-WIFI-IN,36.19639500,-94.18396100,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-75,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:02.986,Day1-WIFI-IN,36.19639200,-94.18396100,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-47,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:04.016,Day1-WIFI-IN,36.19638900,-94.18396400,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-47,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:05.025,Day1-WIFI-IN,36.19638200,-94.18396900,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-47,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:06.035,Day1-WIFI-IN,36.19637600,-94.18397400,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-49,258,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:07.052,Day1-WIFI-IN,36.19636800,-94.18398800,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-49,258,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:08.078,Day1-WIFI-IN,36.19635900,-94.18399600,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-49,258,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:09.090,Day1-WIFI-IN,36.19636100,-94.18399900,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-52,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:10.104,Day1-WIFI-IN,36.19636100,-94.18400700,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-52,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:11.123,Day1-WIFI-IN,36.19636000,-94.18401000,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-52,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:12.154,Day1-WIFI-IN,36.19636100,-94.18401400,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-53,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:13.171,Day1-WIFI-IN,36.19636200,-94.18401700,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-53,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:14.192,Day1-WIFI-IN,36.19636400,-94.18402100,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-53,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:15.206,Day1-WIFI-IN,36.19636400,-94.18403300,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-57,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:16.230,Day1-WIFI-IN,36.19636200,-94.18403900,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-57,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:17.270,Day1-WIFI-IN,36.19635800,-94.18405300,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-60,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:18.296,Day1-WIFI-IN,36.19635600,-94.18406900,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-60,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:19.315,Day1-WIFI-IN,36.19635500,-94.18408400,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-60,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:20.373,Day1-WIFI-IN,36.19635200,-94.18408900,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-62,258,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:21.410,Day1-WIFI-IN,36.19635300,-94.18409300,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-62,258,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:22.425,Day1-WIFI-IN,36.19635500,-94.18409900,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-62,258,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:23.439,Day1-WIFI-IN,36.19636000,-94.18410900,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-63,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:24.450,Day1-WIFI-IN,36.19636600,-94.18411200,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-63,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:25.459,Day1-WIFI-IN,36.19637400,-94.18411400,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-63,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:26.471,Day1-WIFI-IN,36.19637200,-94.18412300,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-65,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:27.495,Day1-WIFI-IN,36.19636800,-94.18412500,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-65,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:28.508,Day1-WIFI-IN,36.19636500,-94.18413600,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-65,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:29.520,Day1-WIFI-IN,36.19636700,-94.18415300,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-66,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:30.527,Day1-WIFI-IN,36.19636900,-94.18416100,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-66,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:31.547,Day1-WIFI-IN,36.19637000,-94.18416500,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-66,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:32.557,Day1-WIFI-IN,36.19636600,-94.18417400,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-68,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:33.563,Day1-WIFI-IN,36.19636800,-94.18418300,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-68,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:34.567,Day1-WIFI-IN,36.19637300,-94.18419000,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-68,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:35.592,Day1-WIFI-IN,36.19637700,-94.18419400,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-68,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:36.604,Day1-WIFI-IN,36.19638100,-94.18419900,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-68,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:37.620,Day1-WIFI-IN,36.19639100,-94.18421400,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-68,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:38.633,Day1-WIFI-IN,36.19639400,-94.18422700,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-70,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:39.643,Day1-WIFI-IN,36.19639400,-94.18424400,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-70,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:40.664,Day1-WIFI-IN,36.19639600,-94.18425000,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-70,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:41.675,Day1-WIFI-IN,36.19639800,-94.18425700,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-71,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:42.692,Day1-WIFI-IN,36.19639400,-94.18427500,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-71,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:43.706,Day1-WIFI-IN,36.19639300,-94.18428800,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-71,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:44.714,Day1-WIFI-IN,36.19638800,-94.18430100,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-74,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:45.724,Day1-WIFI-IN,36.19638800,-94.18430600,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-74,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:46.737,Day1-WIFI-IN,36.19638700,-94.18431000,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-74,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:47.761,Day1-WIFI-IN,36.19638500,-94.18432200,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-74,103,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:48.776,Day1-WIFI-IN,36.19638300,-94.18433300,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-74,103,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:49.792,Day1-WIFI-IN,36.19638300,-94.18435800,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-74,103,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:50.820,Day1-WIFI-IN,36.19638100,-94.18437200,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-74,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:51.831,Day1-WIFI-IN,36.19638000,-94.18439300,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-74,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:52.894,Day1-WIFI-IN,36.19638200,-94.18440300,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-74,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:53.924,Day1-WIFI-IN,36.19638900,-94.18442000,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-71,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:54.952,Day1-WIFI-IN,36.19639500,-94.18443500,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-71,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:55.956,Day1-WIFI-IN,36.19639400,-94.18446100,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-71,154,WiFi (5 GHz),CONNECTED
